head,relation,tail,head_type,tail_type
4046,CMI-D,24778855,compound,metabolite
4046,CMI-D,53481777,compound,metabolite
4046,CMI-D,52924162,compound,metabolite
4046,CMI-D,9939965,compound,metabolite
4184,CMI-D,5202,compound,metabolite
4184,CMI-D,52925127,compound,metabolite
4189,CMI-D,5283576,compound,metabolite
4212,CMI-D,445468,compound,metabolite
4413,CMI-D,439279,compound,metabolite
4474,CMI-D,699414,compound,metabolite
4499,CMI-D,131801660,compound,metabolite
4122,CMI-D,24779546,compound,metabolite
4122,CMI-D,42607428,compound,metabolite
4122,CMI-D,52927171,compound,metabolite
4122,CMI-D,10467,compound,metabolite
4622,CMI-D,52923902,compound,metabolite
5353853,CMI-D,53479588,compound,metabolite
43815,CMI-D,6057,compound,metabolite
43815,CMI-D,6287,compound,metabolite
4746,CMI-D,52924353,compound,metabolite
4746,CMI-D,9547068,compound,metabolite
4746,CMI-D,5957,compound,metabolite
4746,CMI-D,53479907,compound,metabolite
4746,CMI-D,24779546,compound,metabolite
4746,CMI-D,5283576,compound,metabolite
4746,CMI-D,6137,compound,metabolite
8249,CMI-D,53479483,compound,metabolite
8249,CMI-D,52923958,compound,metabolite
8249,CMI-D,3082163,compound,metabolite
8249,CMI-D,44260127,compound,metabolite
16362,CMI-D,52925985,compound,metabolite
16362,CMI-D,53481777,compound,metabolite
16362,CMI-D,1088,compound,metabolite
16362,CMI-D,971,compound,metabolite
16362,CMI-D,6736,compound,metabolite
16362,CMI-D,6305,compound,metabolite
16362,CMI-D,6287,compound,metabolite
13981868,CMI-D,52922252,compound,metabolite
4828,CMI-D,440560,compound,metabolite
19675,CMI-D,53297342,compound,metabolite
5282451,CMI-D,12599,compound,metabolite
5282451,CMI-D,445468,compound,metabolite
237,CMI-D,24779554,compound,metabolite
237,CMI-D,52923972,compound,metabolite
237,CMI-D,24778715,compound,metabolite
237,CMI-D,52923946,compound,metabolite
237,CMI-D,24778625,compound,metabolite
237,CMI-D,52923882,compound,metabolite
237,CMI-D,52927171,compound,metabolite
237,CMI-D,24779301,compound,metabolite
237,CMI-D,53479159,compound,metabolite
237,CMI-D,129657,compound,metabolite
104758,CMI-D,10243361,compound,metabolite
5770,CMI-D,6083,compound,metabolite
60149,CMI-D,52923906,compound,metabolite
60149,CMI-D,24779384,compound,metabolite
60149,CMI-D,131801673,compound,metabolite
60149,CMI-D,5280473,compound,metabolite
60149,CMI-D,24778638,compound,metabolite
60149,CMI-D,439402,compound,metabolite
60149,CMI-D,5281915,compound,metabolite
60149,CMI-D,586,compound,metabolite
60149,CMI-D,53478053,compound,metabolite
68617,CMI-D,52925126,compound,metabolite
5318,CMI-D,9547068,compound,metabolite
657255,CMI-D,24778855,compound,metabolite
657255,CMI-D,52924125,compound,metabolite
657255,CMI-D,53479796,compound,metabolite
657255,CMI-D,24778688,compound,metabolite
657255,CMI-D,24779386,compound,metabolite
657255,CMI-D,53478597,compound,metabolite
657255,CMI-D,14057128,compound,metabolite
657255,CMI-D,53478643,compound,metabolite
135409453,CMI-D,131801673,compound,metabolite
135409453,CMI-D,131801660,compound,metabolite
441383,CMI-D,24778876,compound,metabolite
5440,CMI-D,24779545,compound,metabolite
5440,CMI-D,52923946,compound,metabolite
5440,CMI-D,52925469,compound,metabolite
5440,CMI-D,11850,compound,metabolite
5440,CMI-D,16759366,compound,metabolite
5440,CMI-D,52922252,compound,metabolite
5440,CMI-D,52923896,compound,metabolite
5440,CMI-D,100981287,compound,metabolite
5440,CMI-D,53481781,compound,metabolite
5440,CMI-D,131766038,compound,metabolite
124226581,CMI-D,5283568,compound,metabolite
5482,CMI-D,750,compound,metabolite
5803,CMI-D,9547087,compound,metabolite
60700,CMI-D,52924152,compound,metabolite
60700,CMI-D,53481707,compound,metabolite
60700,CMI-D,16759366,compound,metabolite
3005573,CMI-D,4991,compound,metabolite
5526,CMI-D,446066,compound,metabolite
31307,CMI-D,24778876,compound,metabolite
196122,CMI-D,52925469,compound,metabolite
196122,CMI-D,9546747,compound,metabolite
196122,CMI-D,5283568,compound,metabolite
5566,CMI-D,6030,compound,metabolite
5566,CMI-D,699414,compound,metabolite
6604381,CMI-D,1060,compound,metabolite
3081361,CMI-D,12599,compound,metabolite
3081361,CMI-D,52923972,compound,metabolite
3081361,CMI-D,24778625,compound,metabolite
3081361,CMI-D,586,compound,metabolite
3081361,CMI-D,24778688,compound,metabolite
3081361,CMI-D,2724333,compound,metabolite
3081361,CMI-D,53481703,compound,metabolite
3081361,CMI-D,83944,compound,metabolite
3081361,CMI-D,25074411,compound,metabolite
60854,CMI-D,101227803,compound,metabolite
5735,CMI-D,52923958,compound,metabolite
5735,CMI-D,53481779,compound,metabolite
443372,CMI-U,5283454,compound,metabolite
