head,relation,tail,head_type,tail_type
Q6UY14,PPI,P60410,protein,protein
Q6UY14,PPI,P60411,protein,protein
Q6UY14,PPI,P60328,protein,protein
Q6UY14,PPI,Q3LHN2,protein,protein
Q6UY14,PPI,Q3LI59,protein,protein
Q6UY14,PPI,Q9BYQ6,protein,protein
Q6UY14,PPI,Q9BQ66,protein,protein
Q6UY14,PPI,Q9BYR5,protein,protein
Q6UY14,PPI,Q9BYR3,protein,protein
Q6UY14,PPI,Q701N4,protein,protein
Q6UY14,PPI,Q6L8H2,protein,protein
Q6UY14,PPI,Q6L8H1,protein,protein
Q6UY14,PPI,Q6L8G9,protein,protein
Q6UY14,PPI,Q6L8G8,protein,protein
Q6UY14,PPI,P26371,protein,protein
Q6UY14,PPI,Q3LI66,protein,protein
Q6UY14,PPI,Q3LI67,protein,protein
Q6UY14,PPI,Q9BYQ4,protein,protein
Q6UY14,PPI,Q9BYQ3,protein,protein
Q6UY14,PPI,Q9BYQ2,protein,protein
Q6UY14,PPI,Q5T7P2,protein,protein
Q6UY14,PPI,Q5T7P3,protein,protein
Q6UY14,PPI,Q5T751,protein,protein
Q6UY14,PPI,Q5T754,protein,protein
Q6UY14,PPI,Q5TA79,protein,protein
Q6UY14,PPI,O14633,protein,protein
Q6UY14,PPI,Q5TA81,protein,protein
Q6UY14,PPI,Q5TA82,protein,protein
Q6UY14,PPI,Q5TA76,protein,protein
Q6UY14,PPI,Q5T5A8,protein,protein
Q6UY14,PPI,Q9BYE3,protein,protein
Q6UY14,PPI,Q5T5B0,protein,protein
Q6UY14,PPI,Q5TA78,protein,protein
Q6UY14,PPI,Q8TCE9,protein,protein
Q6UY14,PPI,Q969G2,protein,protein
Q6UY14,PPI,P25800,protein,protein
Q6UY14,PPI,P25791,protein,protein
Q6UY14,PPI,P61968,protein,protein
Q6UY14,PPI,Q8TBB1,protein,protein
Q6UY14,PPI,Q17RB8,protein,protein
Q6UY14,PPI,Q6PJG9,protein,protein
Q6UY14,PPI,Q96A72,protein,protein
Q6UY14,PPI,O60336,protein,protein
Q6UY14,PPI,Q3V5L5,protein,protein
Q6UY14,PPI,Q9UJV3,protein,protein
Q6UY14,PPI,Q13064,protein,protein
Q6UY14,PPI,Q6PF18,protein,protein
Q6UY14,PPI,Q8WY64,protein,protein
Q6UY14,PPI,Q96JP2,protein,protein
Q6UY14,PPI,Q8N6N6,protein,protein
Q6UY14,PPI,A0A087WUL8,protein,protein
Q6UY14,PPI,Q86SG6,protein,protein
Q6UY14,PPI,Q8NI38,protein,protein
Q6UY14,PPI,Q9GZQ4,protein,protein
Q6UY14,PPI,Q7Z3S9,protein,protein
Q6UY14,PPI,Q92570,protein,protein
Q6UY14,PPI,Q96HA8,protein,protein
Q6UY14,PPI,P34130,protein,protein
Q6UY14,PPI,Q9HB63,protein,protein
Q6UY14,PPI,Q7Z417,protein,protein
Q6UY14,PPI,Q96PB7,protein,protein
Q6UY14,PPI,P32242,protein,protein
Q6UY14,PPI,Q92824,protein,protein
