head,relation,tail,head_type,tail_type
MED13,GGI,MAP3K2,gene,gene
MED13,GGI,TRAPPC10,gene,gene
MED13,GGI,ZC3H11A,gene,gene
MED13,GGI,UBR4,gene,gene
MED13,GGI,GSK3B,gene,gene
MED13,GGI,SOS1,gene,gene
MED13,GGI,PIK3C2A,gene,gene
MED13,GGI,PRR14L,gene,gene
MED13,GGI,HUWE1,gene,gene
MED13,GGI,KMT2A,gene,gene
MED13,GGI,SKIL,gene,gene
MED13,GGI,CHD8,gene,gene
MED13,GGI,STRN,gene,gene
MED13,GGI,DYRK1A,gene,gene
MED13,GGI,DPP8,gene,gene
MED13,GGI,LARP4,gene,gene
MED13,GGI,ARFGEF2,gene,gene
MED13,GGI,SETD5,gene,gene
MED13,GGI,VPS13C,gene,gene
MED13,GGI,REL,gene,gene
MED13,GGI,RAPGEF2,gene,gene
MED13,GGI,SPEN,gene,gene
MED13,GGI,WDFY3,gene,gene
MED13,GGI,SYNRG,gene,gene
MED13,GGI,PHIP,gene,gene
MED13,GGI,PRRC2C,gene,gene
MED13,GGI,SCAF8,gene,gene
MED13,GGI,ZNF407,gene,gene
MED13,GGI,TNKS,gene,gene
MED13,GGI,RBBP6,gene,gene
MED13,GGI,TNPO1,gene,gene
MED13,GGI,TET3,gene,gene
MED13,GGI,ZMYM2,gene,gene
MED13,GGI,CHD2,gene,gene
MED13,GGI,JMJD1C,gene,gene
MED13,GGI,CDK13,gene,gene
MED13,GGI,PHF3,gene,gene
MED13,GGI,FRS2,gene,gene
MED13,GGI,GAPVD1,gene,gene
MED13,GGI,ZMYM4,gene,gene
MED13,GGI,NHLRC2,gene,gene
MED13,GGI,RFX7,gene,gene
FAM30A,GGI,CD79A,gene,gene
FAM30A,GGI,POU2AF1,gene,gene
FAM30A,GGI,MZB1,gene,gene
FAM30A,GGI,MS4A1,gene,gene
FAM30A,GGI,CD19,gene,gene
FAM30A,GGI,TNFRSF13B,gene,gene
FAM30A,GGI,BLK,gene,gene
FAM30A,GGI,CNR2,gene,gene
FAM30A,GGI,PAX5,gene,gene
FAM30A,GGI,PNOC,gene,gene
