head,relation,tail,head_type,tail_type
323,CGI-U,PPP1R1A,compound,gene
323,CGI-U,MPRIP,compound,gene
323,CGI-U,CR1,compound,gene
323,CGI-U,IGHMBP2,compound,gene
323,CGI-U,AK4,compound,gene
323,CGI-U,NPAT,compound,gene
323,CGI-U,PMEL,compound,gene
323,CGI-U,GON4L,compound,gene
323,CGI-U,RAMP3,compound,gene
323,CGI-U,MICALL1,compound,gene
323,CGI-U,DCK,compound,gene
323,CGI-U,XPO7,compound,gene
323,CGI-U,EAPP,compound,gene
323,CGI-U,MYB,compound,gene
323,CGI-U,CC2D2B,compound,gene
323,CGI-U,LINC01278,compound,gene
323,CGI-U,TF,compound,gene
323,CGI-U,BAIAP2,compound,gene
323,CGI-U,LY6E,compound,gene
323,CGI-U,INCENP,compound,gene
323,CGI-U,KIF18B,compound,gene
323,CGI-U,TNIK,compound,gene
323,CGI-U,FAM168B,compound,gene
323,CGI-U,TGFBR2,compound,gene
323,CGI-U,CIRBP,compound,gene
323,CGI-U,MRPL11,compound,gene
323,CGI-U,CHAF1A,compound,gene
323,CGI-U,SERPINA3,compound,gene
323,CGI-U,EPCAM,compound,gene
323,CGI-U,POSTN,compound,gene
323,CGI-U,MCM10,compound,gene
323,CGI-U,XPO6,compound,gene
323,CGI-U,IL33,compound,gene
323,CGI-U,UBASH3A,compound,gene
323,CGI-U,CRIP1,compound,gene
323,CGI-U,CEBPZ,compound,gene
323,CGI-U,DCT,compound,gene
323,CGI-U,IL21R,compound,gene
323,CGI-U,ABCC9,compound,gene
323,CGI-U,PSME3,compound,gene
323,CGI-U,MRPS2,compound,gene
323,CGI-U,CDH1,compound,gene
323,CGI-U,GHR,compound,gene
323,CGI-U,YWHAB,compound,gene
323,CGI-U,NFKB2,compound,gene
323,CGI-U,HHAT,compound,gene
323,CGI-U,CD160,compound,gene
323,CGI-U,PCDHA3,compound,gene
323,CGI-U,SMYD3,compound,gene
323,CGI-U,PFKFB4,compound,gene
323,CGI-U,RAD54B,compound,gene
323,CGI-U,RBM38,compound,gene
323,CGI-U,HMGA2,compound,gene
323,CGI-U,LSM3,compound,gene
323,CGI-U,PTGS2,compound,gene
323,CGI-U,SESN1,compound,gene
323,CGI-U,CXCL5,compound,gene
323,CGI-U,DENND2D,compound,gene
323,CGI-U,INTS3,compound,gene
323,CGI-U,CCNF,compound,gene
323,CGI-U,S100A2,compound,gene
323,CGI-U,RPP38,compound,gene
323,CGI-U,ANO1,compound,gene
323,CGI-U,TRIM32,compound,gene
323,CGI-U,FGFR2,compound,gene
323,CGI-U,CADM1,compound,gene
323,CGI-U,RBL2,compound,gene
323,CGI-U,DPF1,compound,gene
323,CGI-U,BTN3A3,compound,gene
323,CGI-U,OSBPL11,compound,gene
323,CGI-U,SFXN1,compound,gene
323,CGI-U,HLA-DPB1,compound,gene
323,CGI-U,CCNO,compound,gene
323,CGI-U,CIDEA,compound,gene
323,CGI-U,ID2,compound,gene
323,CGI-U,CXCL2,compound,gene
323,CGI-U,GPR143,compound,gene
323,CGI-U,NOTCH1,compound,gene
323,CGI-U,RAD54L,compound,gene
323,CGI-U,IKZF1,compound,gene
323,CGI-U,C9,compound,gene
323,CGI-U,ZNF281,compound,gene
323,CGI-U,IRX5,compound,gene
323,CGI-U,HLA-DMA,compound,gene
323,CGI-U,ZBED5,compound,gene
323,CGI-U,RFC4,compound,gene
323,CGI-U,SELL,compound,gene
323,CGI-U,MCM6,compound,gene
323,CGI-U,COL11A1,compound,gene
323,CGI-U,TYRP1,compound,gene
323,CGI-U,CHCHD7,compound,gene
323,CGI-U,KCNJ10,compound,gene
323,CGI-U,LGMN,compound,gene
323,CGI-U,LTF,compound,gene
323,CGI-U,FMO1,compound,gene
323,CGI-U,RIDA,compound,gene
323,CGI-U,TMEM39A,compound,gene
323,CGI-U,RAB31,compound,gene
323,CGI-U,P2RY10,compound,gene
323,CGI-U,PYY,compound,gene
323,CGI-U,PLCL2,compound,gene
323,CGI-U,CHEK2,compound,gene
323,CGI-U,DHDDS,compound,gene
323,CGI-U,MBNL1,compound,gene
323,CGI-U,IRAK3,compound,gene
323,CGI-U,PRKAG2,compound,gene
323,CGI-U,WDR6,compound,gene
323,CGI-U,CNP,compound,gene
323,CGI-U,SAP30L-AS1,compound,gene
323,CGI-U,SUV39H1,compound,gene
323,CGI-U,CIB1,compound,gene
323,CGI-U,SMARCC1,compound,gene
323,CGI-U,LSM6,compound,gene
323,CGI-U,PDLIM5,compound,gene
323,CGI-U,GARNL3,compound,gene
323,CGI-U,DMBT1,compound,gene
323,CGI-U,ZBTB25,compound,gene
323,CGI-U,KIFBP,compound,gene
323,CGI-U,ADRB2,compound,gene
323,CGI-U,CTSO,compound,gene
323,CGI-U,FRS3,compound,gene
323,CGI-U,NUP210,compound,gene
323,CGI-U,LSR,compound,gene
323,CGI-U,FRS2,compound,gene
323,CGI-U,NUP93,compound,gene
323,CGI-U,UBE2E1,compound,gene
323,CGI-U,SLC25A16,compound,gene
323,CGI-U,TMEM63A,compound,gene
323,CGI-U,PLAC8,compound,gene
323,CGI-U,SLC5A6,compound,gene
323,CGI-U,SNAP25,compound,gene
323,CGI-U,XYLT2,compound,gene
323,CGI-U,VGLL1,compound,gene
323,CGI-U,BTN3A2,compound,gene
323,CGI-U,ZSCAN18,compound,gene
323,CGI-U,EFCAB14,compound,gene
323,CGI-U,SLC25A14,compound,gene
323,CGI-U,AGBL5,compound,gene
323,CGI-U,SLC4A4,compound,gene
323,CGI-U,SNRPG,compound,gene
323,CGI-U,ARHGAP4,compound,gene
323,CGI-U,NUP43,compound,gene
323,CGI-U,TAF1,compound,gene
323,CGI-U,N4BP2L2,compound,gene
323,CGI-U,APOBEC3B,compound,gene
323,CGI-U,CCR7,compound,gene
