head,relation,tail,head_type,tail_type,label
33625,CGI-N,ZNF329,compound,gene,0
33630,CGI-N,MUC7,compound,gene,0
33630,CGI-N,KCNN2,compound,gene,0
33630,CGI-N,DIPK2B,compound,gene,0
33630,CGI-N,CDCA8,compound,gene,0
33630,CGI-N,CTCF,compound,gene,0
33630,CGI-N,RPL32,compound,gene,0
33630,CGI-N,CASC3,compound,gene,0
33630,CGI-N,PDZD2,compound,gene,0
33630,CGI-N,PLA2G2A,compound,gene,0
33630,CGI-N,NEK1,compound,gene,0
33630,CGI-N,AP1S1,compound,gene,0
33630,CGI-N,CBFA2T3,compound,gene,0
33630,CGI-N,LILRB4,compound,gene,0
33741,CGI-N,OAS2,compound,gene,0
33741,CGI-N,CFI,compound,gene,0
33741,CGI-N,MYL1,compound,gene,0
33741,CGI-N,DSCAM,compound,gene,0
33741,CGI-N,SRF,compound,gene,0
33741,CGI-N,PIGT,compound,gene,0
33741,CGI-N,TAP2,compound,gene,0
33741,CGI-N,LILRB4,compound,gene,0
33741,CGI-N,UBTF,compound,gene,0
33741,CGI-N,SNX17,compound,gene,0
33741,CGI-N,NEUROD2,compound,gene,0
33741,CGI-N,ZNF813,compound,gene,0
33741,CGI-N,PDHA1,compound,gene,0
33741,CGI-N,STK25,compound,gene,0
33741,CGI-N,XPC,compound,gene,0
33741,CGI-N,PPIH,compound,gene,0
33741,CGI-N,NKX6-1,compound,gene,0
33741,CGI-N,YJU2,compound,gene,0
34040,CGI-N,LINC00574,compound,gene,0
34040,CGI-N,PTGES3,compound,gene,0
34040,CGI-N,GNB1,compound,gene,0
34040,CGI-N,YIPF4,compound,gene,0
34040,CGI-N,SAP30,compound,gene,0
34040,CGI-N,RAD52,compound,gene,0
34040,CGI-N,LARP4B,compound,gene,0
34040,CGI-N,THAP3,compound,gene,0
34040,CGI-N,TRIAP1,compound,gene,0
34040,CGI-N,TMEM187,compound,gene,0
34040,CGI-N,RHD,compound,gene,0
34040,CGI-N,FGG,compound,gene,0
34040,CGI-N,NAP1L3,compound,gene,0
34040,CGI-N,MYB,compound,gene,0
34040,CGI-N,N4BP1,compound,gene,0
34040,CGI-N,ATP2A2,compound,gene,0
34040,CGI-N,C11orf58,compound,gene,0
34040,CGI-N,KMT2A,compound,gene,0
34359,CGI-N,SETX,compound,gene,0
34359,CGI-N,XRCC5,compound,gene,0
34359,CGI-N,WDR43,compound,gene,0
34359,CGI-N,RNF13,compound,gene,0
34359,CGI-N,PACS1,compound,gene,0
34359,CGI-N,BCL7B,compound,gene,0
34359,CGI-N,VASP,compound,gene,0
34359,CGI-N,CELSR2,compound,gene,0
34359,CGI-N,FKBP11,compound,gene,0
34359,CGI-N,AGTR1,compound,gene,0
34359,CGI-N,PARK7,compound,gene,0
34359,CGI-N,OPRPN,compound,gene,0
34359,CGI-N,GCM2,compound,gene,0
34359,CGI-N,GRIA4,compound,gene,0
34359,CGI-N,ABCC1,compound,gene,0
34359,CGI-N,CENPM,compound,gene,0
34359,CGI-N,POMZP3,compound,gene,0
34359,CGI-N,C1QB,compound,gene,0
34521,CGI-N,TMEM176A,compound,gene,0
34521,CGI-N,BRIX1,compound,gene,0
34521,CGI-N,VAC14,compound,gene,0
34521,CGI-N,GPR39,compound,gene,0
34521,CGI-N,MRPL33,compound,gene,0
34521,CGI-N,NDUFAF1,compound,gene,0
34521,CGI-N,FRMPD4,compound,gene,0
34521,CGI-N,RPS6KA4,compound,gene,0
34521,CGI-N,CCNL2,compound,gene,0
34521,CGI-N,TRDMT1,compound,gene,0
34521,CGI-N,ATP5PD,compound,gene,0
34521,CGI-N,VAMP2,compound,gene,0
34521,CGI-N,UTP6,compound,gene,0
34521,CGI-N,VLDLR,compound,gene,0
34521,CGI-N,SLC39A4,compound,gene,0
34521,CGI-N,TRAK1,compound,gene,0
34521,CGI-N,TSPAN9,compound,gene,0
34521,CGI-N,SNRNP27,compound,gene,0
34521,CGI-N,NKTR,compound,gene,0
34521,CGI-N,PCID2,compound,gene,0
34521,CGI-N,ZNF200,compound,gene,0
34772,CGI-N,IGSF6,compound,gene,0
34772,CGI-N,USP3,compound,gene,0
34772,CGI-N,C1QL1,compound,gene,0
34772,CGI-N,ARRB2,compound,gene,0
34772,CGI-N,PMP22,compound,gene,0
34772,CGI-N,MCM2,compound,gene,0
34772,CGI-N,WNT4,compound,gene,0
34772,CGI-N,UCHL5,compound,gene,0
34772,CGI-N,IDS,compound,gene,0
34772,CGI-N,MRPL22,compound,gene,0
34772,CGI-N,PML,compound,gene,0
34772,CGI-N,COLEC11,compound,gene,0
34772,CGI-N,KIFAP3,compound,gene,0
34772,CGI-N,CHRNA2,compound,gene,0
34772,CGI-N,LMTK2,compound,gene,0
34772,CGI-N,MSL3,compound,gene,0
34772,CGI-N,CTAGE1,compound,gene,0
34772,CGI-N,SPINK5,compound,gene,0
34772,CGI-N,OPA1,compound,gene,0
34772,CGI-N,CFHR2,compound,gene,0
34772,CGI-N,MBNL1,compound,gene,0
34772,CGI-N,NLGN4Y,compound,gene,0
34772,CGI-N,ATP5ME,compound,gene,0
34772,CGI-N,ASTN2,compound,gene,0
34772,CGI-N,C12orf43,compound,gene,0
34772,CGI-N,CYP17A1,compound,gene,0
34772,CGI-N,FAIM,compound,gene,0
34870,CGI-N,SGPL1,compound,gene,0
34870,CGI-N,CCN6,compound,gene,0
34870,CGI-N,CNPPD1,compound,gene,0
34870,CGI-N,SORCS3,compound,gene,0
34870,CGI-N,RAMP3,compound,gene,0
34870,CGI-N,LY6D,compound,gene,0
34870,CGI-N,GORASP2,compound,gene,0
34870,CGI-N,OCLM,compound,gene,0
34870,CGI-N,VWA7,compound,gene,0
34870,CGI-N,GBP2,compound,gene,0
34870,CGI-N,ASTN1,compound,gene,0
34870,CGI-N,C1D,compound,gene,0
34870,CGI-N,TEX15,compound,gene,0
34870,CGI-N,GDF9,compound,gene,0
34870,CGI-N,TMEM39B,compound,gene,0
34870,CGI-N,RAB23,compound,gene,0
34870,CGI-N,PLK2,compound,gene,0
34870,CGI-N,ZMYM6,compound,gene,0
35370,CGI-N,APOE,compound,gene,0
35370,CGI-N,LAT2,compound,gene,0
35370,CGI-N,HAUS4,compound,gene,0
35370,CGI-N,NEK9,compound,gene,0
35370,CGI-N,MPZ,compound,gene,0
35370,CGI-N,PPP1R2C,compound,gene,0
35370,CGI-N,PDIA3,compound,gene,0
35370,CGI-N,KLC1,compound,gene,0
35370,CGI-N,KCNV2,compound,gene,0
35370,CGI-N,DNAI2,compound,gene,0
35370,CGI-N,CAPN6,compound,gene,0
35370,CGI-N,CDKN3,compound,gene,0
35370,CGI-N,SLC18A2,compound,gene,0
35370,CGI-N,DKK1,compound,gene,0
35370,CGI-N,IDH3B,compound,gene,0
35370,CGI-N,FOSL2,compound,gene,0
35375,CGI-N,DLG5,compound,gene,0
35375,CGI-N,DDX52,compound,gene,0
35375,CGI-N,GDI1,compound,gene,0
35375,CGI-N,TMEM30A,compound,gene,0
35375,CGI-N,BNIP3,compound,gene,0
35375,CGI-N,MLEC,compound,gene,0
35375,CGI-N,FKBP9,compound,gene,0
35375,CGI-N,ITGA10,compound,gene,0
35375,CGI-N,RBL1,compound,gene,0
35375,CGI-N,ADGRG2,compound,gene,0
35375,CGI-N,NEFM,compound,gene,0
35375,CGI-N,KCNC4,compound,gene,0
35375,CGI-N,DENND4B,compound,gene,0
35375,CGI-N,HIVEP1,compound,gene,0
35375,CGI-N,GRB7,compound,gene,0
35375,CGI-N,VTCN1,compound,gene,0
35375,CGI-N,MCAT,compound,gene,0
35375,CGI-N,PIEZO2,compound,gene,0
35375,CGI-N,PPIE,compound,gene,0
35375,CGI-N,ATP8A1,compound,gene,0
35375,CGI-N,ZNF276,compound,gene,0
35375,CGI-N,PACSIN3,compound,gene,0
35375,CGI-N,CHRNB1,compound,gene,0
35375,CGI-N,RAB32,compound,gene,0
35802,CGI-N,PRPH,compound,gene,0
35802,CGI-N,R3HCC1L,compound,gene,0
35802,CGI-N,MAP3K20,compound,gene,0
35802,CGI-N,PCNT,compound,gene,0
35802,CGI-N,MTM1,compound,gene,0
35802,CGI-N,SPA17,compound,gene,0
35802,CGI-N,KCNMB3,compound,gene,0
35802,CGI-N,ARL6IP4,compound,gene,0
35802,CGI-N,CASP3,compound,gene,0
35802,CGI-N,BARX1,compound,gene,0
35802,CGI-N,CMAHP,compound,gene,0
35802,CGI-N,MRPL18,compound,gene,0
35802,CGI-N,WIPF1,compound,gene,0
35802,CGI-N,IGF2R,compound,gene,0
35802,CGI-N,FZD3,compound,gene,0
35802,CGI-N,RNF2,compound,gene,0
35802,CGI-N,SLC6A4,compound,gene,0
35802,CGI-N,NTAQ1,compound,gene,0
35802,CGI-N,MED1,compound,gene,0
36314,CGI-N,NR2E1,compound,gene,0
36314,CGI-N,SRP72,compound,gene,0
36314,CGI-N,SMARCD2,compound,gene,0
36314,CGI-N,CNMD,compound,gene,0
36314,CGI-N,TSC22D3,compound,gene,0
36314,CGI-N,BRAF,compound,gene,0
36314,CGI-N,FABP7,compound,gene,0
36314,CGI-N,SOS2,compound,gene,0
36314,CGI-N,GATA1,compound,gene,0
36314,CGI-N,ZNF253,compound,gene,0
36314,CGI-N,TPMT,compound,gene,0
36314,CGI-N,NDUFB5,compound,gene,0
36314,CGI-N,GRIK2,compound,gene,0
36314,CGI-N,LAMA3,compound,gene,0
36314,CGI-N,ZG16,compound,gene,0
36314,CGI-N,EIF1AX,compound,gene,0
36339,CGI-N,PSRC1,compound,gene,0
36339,CGI-N,CSTF2,compound,gene,0
36339,CGI-N,GPR20,compound,gene,0
36339,CGI-N,UBIAD1,compound,gene,0
36339,CGI-N,WT1,compound,gene,0
36339,CGI-N,CEACAM8,compound,gene,0
36339,CGI-N,RNF41,compound,gene,0
36339,CGI-N,HRK,compound,gene,0
36339,CGI-N,MFAP2,compound,gene,0
36339,CGI-N,CNOT7,compound,gene,0
36339,CGI-N,ZNF528,compound,gene,0
36339,CGI-N,TENM4,compound,gene,0
36339,CGI-N,CHAF1B,compound,gene,0
36339,CGI-N,CMPK1,compound,gene,0
36339,CGI-N,PSTPIP1,compound,gene,0
36339,CGI-N,APEX1,compound,gene,0
36339,CGI-N,SRD5A3,compound,gene,0
36339,CGI-N,FANCC,compound,gene,0
36339,CGI-N,PSORS1C2,compound,gene,0
36339,CGI-N,POLA2,compound,gene,0
36339,CGI-N,PAQR5,compound,gene,0
36462,CGI-N,SLF2,compound,gene,0
36462,CGI-N,H3-4,compound,gene,0
36462,CGI-N,SELENOP,compound,gene,0
36462,CGI-N,OGN,compound,gene,0
36462,CGI-N,PSG3,compound,gene,0
36462,CGI-N,SSUH2,compound,gene,0
36462,CGI-N,PTPN3,compound,gene,0
36462,CGI-N,VOPP1,compound,gene,0
36462,CGI-N,TRPM3,compound,gene,0
36462,CGI-N,KIF26B,compound,gene,0
36462,CGI-N,UFSP2,compound,gene,0
36462,CGI-N,MGLL,compound,gene,0
36462,CGI-N,APEX1,compound,gene,0
36462,CGI-N,PTPRM,compound,gene,0
36462,CGI-N,CTBS,compound,gene,0
36462,CGI-N,SMPD2,compound,gene,0
36462,CGI-N,PPID,compound,gene,0
36462,CGI-N,SLBP,compound,gene,0
36462,CGI-N,PADI1,compound,gene,0
36462,CGI-N,MYEF2,compound,gene,0
36462,CGI-N,CREB3L1,compound,gene,0
36462,CGI-N,ANKRD40,compound,gene,0
36811,CGI-N,RBMS1,compound,gene,0
36811,CGI-N,DUSP3,compound,gene,0
36811,CGI-N,FCRL2,compound,gene,0
36811,CGI-N,MCM2,compound,gene,0
36811,CGI-N,DCAF15,compound,gene,0
36811,CGI-N,LDOC1,compound,gene,0
36811,CGI-N,HES1,compound,gene,0
36811,CGI-N,P2RX5,compound,gene,0
36811,CGI-N,NUCB1,compound,gene,0
36811,CGI-N,ZNF266,compound,gene,0
36811,CGI-N,KCNIP2,compound,gene,0
36811,CGI-N,FOXE3,compound,gene,0
36811,CGI-N,PKP1,compound,gene,0
36811,CGI-N,ADGRB3,compound,gene,0
36811,CGI-N,MLX,compound,gene,0
36811,CGI-N,PTPN22,compound,gene,0
36811,CGI-N,ZNF277,compound,gene,0
36811,CGI-N,ZFAND1,compound,gene,0
36811,CGI-N,THG1L,compound,gene,0
36811,CGI-N,PIGT,compound,gene,0
37175,CGI-N,FBXL14,compound,gene,0
37175,CGI-N,CDC42BPA,compound,gene,0
37175,CGI-N,KDELR3,compound,gene,0
37175,CGI-N,ECI2,compound,gene,0
37175,CGI-N,BTK,compound,gene,0
37175,CGI-N,IARS2,compound,gene,0
37175,CGI-N,CLUH,compound,gene,0
37175,CGI-N,INHA,compound,gene,0
37175,CGI-N,IKZF4,compound,gene,0
37175,CGI-N,GSTM3,compound,gene,0
37393,CGI-N,LLGL1,compound,gene,0
37393,CGI-N,CDH19,compound,gene,0
37393,CGI-N,GUCA1B,compound,gene,0
37393,CGI-N,DGCR8,compound,gene,0
37393,CGI-N,ROGDI,compound,gene,0
37393,CGI-N,KAT2A,compound,gene,0
37393,CGI-N,LEPR,compound,gene,0
37393,CGI-N,TMEM212,compound,gene,0
37393,CGI-N,PLSCR1,compound,gene,0
37393,CGI-N,LLPH,compound,gene,0
37393,CGI-N,HNRNPAB,compound,gene,0
37393,CGI-N,HAO2,compound,gene,0
37393,CGI-N,USP11,compound,gene,0
37393,CGI-N,PDC,compound,gene,0
37393,CGI-N,SLC30A5,compound,gene,0
37461,CGI-N,NABP1,compound,gene,0
37461,CGI-N,GPR37L1,compound,gene,0
37461,CGI-N,EIF4H,compound,gene,0
37461,CGI-N,TRIM25,compound,gene,0
37461,CGI-N,CPEB3,compound,gene,0
37461,CGI-N,MYDGF,compound,gene,0
37461,CGI-N,LRP5,compound,gene,0
37461,CGI-N,HOOK2,compound,gene,0
37461,CGI-N,EXOSC9,compound,gene,0
37461,CGI-N,THAP10,compound,gene,0
37461,CGI-N,BECN1,compound,gene,0
37461,CGI-N,EEF1A2,compound,gene,0
37461,CGI-N,TRAPPC8,compound,gene,0
37461,CGI-N,OASL,compound,gene,0
37461,CGI-N,SMPDL3B,compound,gene,0
37461,CGI-N,FLI1,compound,gene,0
37461,CGI-N,IMP4,compound,gene,0
37461,CGI-N,PEBP1,compound,gene,0
37461,CGI-N,PSMD5,compound,gene,0
37461,CGI-N,CEP152,compound,gene,0
37461,CGI-N,TTK,compound,gene,0
37461,CGI-N,MAPK10,compound,gene,0
37463,CGI-N,C5AR2,compound,gene,0
37463,CGI-N,ZC3H14,compound,gene,0
37463,CGI-N,DCAF17,compound,gene,0
37463,CGI-N,HBQ1,compound,gene,0
37463,CGI-N,EMP1,compound,gene,0
37463,CGI-N,HYAL3,compound,gene,0
37463,CGI-N,AOC4P,compound,gene,0
37463,CGI-N,CA11,compound,gene,0
37463,CGI-N,FKBP1A,compound,gene,0
37463,CGI-N,RBM39,compound,gene,0
37463,CGI-N,THOP1,compound,gene,0
37463,CGI-N,GSK3A,compound,gene,0
37463,CGI-N,SERF2,compound,gene,0
37463,CGI-N,EFCC1,compound,gene,0
37463,CGI-N,CYB561D2,compound,gene,0
37463,CGI-N,INTS5,compound,gene,0
37463,CGI-N,ETS1,compound,gene,0
37463,CGI-N,MMP14,compound,gene,0
37463,CGI-N,TNFRSF10B,compound,gene,0
37463,CGI-N,GUCA1A,compound,gene,0
37542,CGI-N,ARL3,compound,gene,0
37542,CGI-N,NKX2-8,compound,gene,0
37542,CGI-N,FXR1,compound,gene,0
37542,CGI-N,ZNF516,compound,gene,0
37542,CGI-N,TGFB1I1,compound,gene,0
37542,CGI-N,DICER1,compound,gene,0
37542,CGI-N,SACM1L,compound,gene,0
37542,CGI-N,TRPV5,compound,gene,0
37542,CGI-N,PIGF,compound,gene,0
37542,CGI-N,AIP,compound,gene,0
37542,CGI-N,SLC39A14,compound,gene,0
37542,CGI-N,MRS2,compound,gene,0
37542,CGI-N,TPPP,compound,gene,0
37542,CGI-N,LIMK1,compound,gene,0
37542,CGI-N,FXYD6,compound,gene,0
37542,CGI-N,PER2,compound,gene,0
37542,CGI-N,MYL3,compound,gene,0
37542,CGI-N,NME6,compound,gene,0
37542,CGI-N,CLEC7A,compound,gene,0
37542,CGI-N,ZHX2,compound,gene,0
37542,CGI-N,MAPKAPK5,compound,gene,0
37768,CGI-N,DCC,compound,gene,0
37768,CGI-N,ALX4,compound,gene,0
37768,CGI-N,SLC6A5,compound,gene,0
37768,CGI-N,ILF2,compound,gene,0
37768,CGI-N,PADI1,compound,gene,0
37768,CGI-N,ACTR1B,compound,gene,0
37768,CGI-N,MNDA,compound,gene,0
37768,CGI-N,PIN4,compound,gene,0
37768,CGI-N,SORBS1,compound,gene,0
37768,CGI-N,PCDH8,compound,gene,0
37768,CGI-N,SNX3,compound,gene,0
37768,CGI-N,SPATA6L,compound,gene,0
37768,CGI-N,EED,compound,gene,0
37768,CGI-N,COL16A1,compound,gene,0
37768,CGI-N,GINS3,compound,gene,0
37768,CGI-N,FN3K,compound,gene,0
37768,CGI-N,TAOK1,compound,gene,0
37768,CGI-N,MED23,compound,gene,0
37768,CGI-N,TRPC4AP,compound,gene,0
37768,CGI-N,GLI1,compound,gene,0
38081,CGI-N,B3GALT2,compound,gene,0
38081,CGI-N,MTUS1,compound,gene,0
38081,CGI-N,TMED5,compound,gene,0
38081,CGI-N,MARF1,compound,gene,0
38081,CGI-N,NTSR2,compound,gene,0
38081,CGI-N,PGBD5,compound,gene,0
38081,CGI-N,NASP,compound,gene,0
38081,CGI-N,EPX,compound,gene,0
38081,CGI-N,ADCY10,compound,gene,0
38081,CGI-N,TRIM16,compound,gene,0
38081,CGI-N,IRF7,compound,gene,0
38081,CGI-N,TREM1,compound,gene,0
38081,CGI-N,ACTN3,compound,gene,0
38081,CGI-N,MDH1,compound,gene,0
38081,CGI-N,TUBG1,compound,gene,0
38081,CGI-N,CPEB3,compound,gene,0
38081,CGI-N,SLC26A10P,compound,gene,0
38081,CGI-N,ADH1B,compound,gene,0
38081,CGI-N,SCT,compound,gene,0
38081,CGI-N,NOX3,compound,gene,0
38081,CGI-N,ASCL3,compound,gene,0
38081,CGI-N,TMEM50A,compound,gene,0
38081,CGI-N,RBL2,compound,gene,0
38409,CGI-N,CXCL3,compound,gene,0
38409,CGI-N,FAM98A,compound,gene,0
38409,CGI-N,NAA50,compound,gene,0
38409,CGI-N,SLC4A10,compound,gene,0
38409,CGI-N,AP2S1,compound,gene,0
38409,CGI-N,CAMK2B,compound,gene,0
38409,CGI-N,NPAS3,compound,gene,0
38409,CGI-N,NRXN3,compound,gene,0
38409,CGI-N,CCN1,compound,gene,0
38409,CGI-N,TPCN1,compound,gene,0
38409,CGI-N,OTOF,compound,gene,0
38409,CGI-N,INSIG1,compound,gene,0
38409,CGI-N,THAP1,compound,gene,0
38409,CGI-N,PIAS1,compound,gene,0
38521,CGI-N,OLFM1,compound,gene,0
38521,CGI-N,IDE,compound,gene,0
38521,CGI-N,ZBTB32,compound,gene,0
38521,CGI-N,TNIP3,compound,gene,0
38521,CGI-N,TMEM257,compound,gene,0
38521,CGI-N,MDK,compound,gene,0
38521,CGI-N,RBBP6,compound,gene,0
38521,CGI-N,EMC7,compound,gene,0
38521,CGI-N,CD8A,compound,gene,0
38521,CGI-N,SMYD3,compound,gene,0
38521,CGI-N,SLC25A38,compound,gene,0
38521,CGI-N,PDGFRL,compound,gene,0
38521,CGI-N,GNG7,compound,gene,0
38521,CGI-N,SYNGR3,compound,gene,0
38521,CGI-N,POFUT1,compound,gene,0
38521,CGI-N,APOBEC3G,compound,gene,0
38521,CGI-N,FGF21,compound,gene,0
38521,CGI-N,JUN,compound,gene,0
38945,CGI-N,HOXC4,compound,gene,0
38945,CGI-N,FEN1,compound,gene,0
38945,CGI-N,LONP2,compound,gene,0
38945,CGI-N,LINC03124,compound,gene,0
38945,CGI-N,DNAJB1,compound,gene,0
38945,CGI-N,DPYSL4,compound,gene,0
38945,CGI-N,KRTAP4-7,compound,gene,0
38945,CGI-N,SEC62,compound,gene,0
38945,CGI-N,RBM5,compound,gene,0
38945,CGI-N,BCL2,compound,gene,0
38945,CGI-N,RAB13,compound,gene,0
38945,CGI-N,NVL,compound,gene,0
38945,CGI-N,NPRL3,compound,gene,0
38945,CGI-N,SHANK1,compound,gene,0
38945,CGI-N,ACYP2,compound,gene,0
38945,CGI-N,NKX2-1,compound,gene,0
38945,CGI-N,TMEM126B,compound,gene,0
38945,CGI-N,POU5F1B,compound,gene,0
38945,CGI-N,ACAA2,compound,gene,0
38945,CGI-N,OGN,compound,gene,0
38945,CGI-N,EPHA5,compound,gene,0
38945,CGI-N,RCOR1,compound,gene,0
39042,CGI-N,HYDIN,compound,gene,0
39042,CGI-N,ZNF37BP,compound,gene,0
39042,CGI-N,SP110,compound,gene,0
39042,CGI-N,CA1,compound,gene,0
39042,CGI-N,SEMA4A,compound,gene,0
39042,CGI-N,RPL11,compound,gene,0
39042,CGI-N,CYBA,compound,gene,0
39042,CGI-N,KRT4,compound,gene,0
39042,CGI-N,IRS1,compound,gene,0
39042,CGI-N,MYF6,compound,gene,0
39042,CGI-N,ASCL3,compound,gene,0
39042,CGI-N,B9D2,compound,gene,0
39042,CGI-N,POLR1D,compound,gene,0
39042,CGI-N,AGO2,compound,gene,0
39042,CGI-N,THOP1,compound,gene,0
39042,CGI-N,ANKRD28,compound,gene,0
39042,CGI-N,MBOAT7,compound,gene,0
39042,CGI-N,ALB,compound,gene,0
39042,CGI-N,DDX25,compound,gene,0
39042,CGI-N,CLMN,compound,gene,0
39042,CGI-N,DPP4,compound,gene,0
39042,CGI-N,NOL10,compound,gene,0
39065,CGI-N,ATG3,compound,gene,0
39065,CGI-N,CNTN5,compound,gene,0
39065,CGI-N,FIBP,compound,gene,0
39065,CGI-N,CASQ1,compound,gene,0
39065,CGI-N,ARHGAP17,compound,gene,0
39065,CGI-N,GPR39,compound,gene,0
39065,CGI-N,ERMAP,compound,gene,0
39065,CGI-N,PIGZ,compound,gene,0
39065,CGI-N,SMNDC1,compound,gene,0
39065,CGI-N,WNT5A,compound,gene,0
39065,CGI-N,SEMA6D,compound,gene,0
39065,CGI-N,SDHAP1,compound,gene,0
39065,CGI-N,CCDC51,compound,gene,0
39065,CGI-N,FMOD,compound,gene,0
39065,CGI-N,CYP2A13,compound,gene,0
39065,CGI-N,ZNF214,compound,gene,0
39065,CGI-N,IFT27,compound,gene,0
39065,CGI-N,TPD52L2,compound,gene,0
39065,CGI-N,STK38L,compound,gene,0
39065,CGI-N,SPAG5,compound,gene,0
39065,CGI-N,IL13RA1,compound,gene,0
39065,CGI-N,ASCC1,compound,gene,0
39065,CGI-N,NKIRAS2,compound,gene,0
39065,CGI-N,TMEM259,compound,gene,0
39065,CGI-N,SRP54,compound,gene,0
39065,CGI-N,LPCAT1,compound,gene,0
39065,CGI-N,CSN3,compound,gene,0
39065,CGI-N,SEMA5A,compound,gene,0
39147,CGI-N,MON1B,compound,gene,0
39147,CGI-N,TAGLN3,compound,gene,0
39147,CGI-N,HLA-A,compound,gene,0
39147,CGI-N,MRPL13,compound,gene,0
39147,CGI-N,CALCB,compound,gene,0
39147,CGI-N,COL8A2,compound,gene,0
39147,CGI-N,MAP3K11,compound,gene,0
39147,CGI-N,ETV5,compound,gene,0
39147,CGI-N,PARVA,compound,gene,0
39147,CGI-N,CDC42BPB,compound,gene,0
39147,CGI-N,RAB15,compound,gene,0
39147,CGI-N,VPS33B,compound,gene,0
39147,CGI-N,WASHC5,compound,gene,0
39147,CGI-N,DHX40,compound,gene,0
39147,CGI-N,HMG20A,compound,gene,0
39147,CGI-N,MYOZ1,compound,gene,0
39147,CGI-N,OSR2,compound,gene,0
39147,CGI-N,TAS2R7,compound,gene,0
39147,CGI-N,SPP2,compound,gene,0
39147,CGI-N,B4GALNT1,compound,gene,0
39147,CGI-N,ERCC2,compound,gene,0
39147,CGI-N,RUNX1,compound,gene,0
39147,CGI-N,PTER,compound,gene,0
39186,CGI-N,NR1H2,compound,gene,0
39186,CGI-N,MBL2,compound,gene,0
39186,CGI-N,FCHO1,compound,gene,0
39186,CGI-N,MTX2,compound,gene,0
39186,CGI-N,PARD6A,compound,gene,0
39186,CGI-N,GPR107,compound,gene,0
39186,CGI-N,EFCAB6,compound,gene,0
39186,CGI-N,SKIC3,compound,gene,0
39186,CGI-N,SNRPC,compound,gene,0
39186,CGI-N,CD63,compound,gene,0
39186,CGI-N,CAV2,compound,gene,0
39186,CGI-N,HTR2B,compound,gene,0
39186,CGI-N,KLHL25,compound,gene,0
39186,CGI-N,ABI1,compound,gene,0
39186,CGI-N,ADAMTS2,compound,gene,0
39186,CGI-N,SPARCL1,compound,gene,0
39186,CGI-N,TFR2,compound,gene,0
39186,CGI-N,LARP1,compound,gene,0
39385,CGI-N,MACROH2A2,compound,gene,0
39385,CGI-N,TCF7L2,compound,gene,0
39385,CGI-N,MYOZ3,compound,gene,0
39385,CGI-N,LAX1,compound,gene,0
39385,CGI-N,ATXN7,compound,gene,0
39385,CGI-N,BRCC3,compound,gene,0
39385,CGI-N,ELL,compound,gene,0
39385,CGI-N,OR2B6,compound,gene,0
39385,CGI-N,TWF1,compound,gene,0
39385,CGI-N,ICAM2,compound,gene,0
39385,CGI-N,LINC03124,compound,gene,0
39385,CGI-N,MYL12B,compound,gene,0
39385,CGI-N,MRPS2,compound,gene,0
39385,CGI-N,ABHD2,compound,gene,0
39385,CGI-N,ETNK1,compound,gene,0
39385,CGI-N,BTN2A2,compound,gene,0
39385,CGI-N,SRP72,compound,gene,0
39385,CGI-N,NOP16,compound,gene,0
39562,CGI-N,KIAA0319,compound,gene,0
39562,CGI-N,ZXDC,compound,gene,0
39562,CGI-N,CHIA,compound,gene,0
39562,CGI-N,BEX4,compound,gene,0
39562,CGI-N,NETO2,compound,gene,0
39562,CGI-N,SGF29,compound,gene,0
39562,CGI-N,NCOR1,compound,gene,0
39562,CGI-N,RPS6KA3,compound,gene,0
39562,CGI-N,STOM,compound,gene,0
39562,CGI-N,SLC22A8,compound,gene,0
39562,CGI-N,ARFGAP3,compound,gene,0
39562,CGI-N,ITSN1,compound,gene,0
39562,CGI-N,CEACAM3,compound,gene,0
39562,CGI-N,TSPOAP1,compound,gene,0
39562,CGI-N,SMCP,compound,gene,0
39562,CGI-N,FZD5,compound,gene,0
39562,CGI-N,PREX2,compound,gene,0
39562,CGI-N,FCHO1,compound,gene,0
39562,CGI-N,CD5,compound,gene,0
39562,CGI-N,PPP1CC,compound,gene,0
39562,CGI-N,PSMF1,compound,gene,0
39562,CGI-N,ZNF410,compound,gene,0
39562,CGI-N,FOXN2,compound,gene,0
39562,CGI-N,COX8A,compound,gene,0
39562,CGI-N,SMAP1,compound,gene,0
39836,CGI-N,KAT5,compound,gene,0
39836,CGI-N,MAGEF1,compound,gene,0
39836,CGI-N,EPHB3,compound,gene,0
39836,CGI-N,MMADHC,compound,gene,0
39836,CGI-N,ERG28,compound,gene,0
39836,CGI-N,CDK18,compound,gene,0
39836,CGI-N,USP9Y,compound,gene,0
39836,CGI-N,B3GNT4,compound,gene,0
39836,CGI-N,DCT,compound,gene,0
39836,CGI-N,SEMA5A,compound,gene,0
39836,CGI-N,UGT2A3,compound,gene,0
39836,CGI-N,GUF1,compound,gene,0
39836,CGI-N,RTF2,compound,gene,0
39836,CGI-N,VCP,compound,gene,0
39836,CGI-N,PRKAG2,compound,gene,0
39836,CGI-N,CHN2,compound,gene,0
39836,CGI-N,ADAM8,compound,gene,0
39836,CGI-N,AQP5,compound,gene,0
39836,CGI-N,WNT5B,compound,gene,0
39836,CGI-N,MKS1,compound,gene,0
39836,CGI-N,REX1BD,compound,gene,0
39912,CGI-N,BPIFA1,compound,gene,0
39912,CGI-N,PIDD1,compound,gene,0
