head,relation,tail,head_type,tail_type,label
3964,CGI-D,TLK2,compound,gene,2
3964,CGI-D,CNPPD1,compound,gene,2
3964,CGI-D,XK,compound,gene,2
3969,CGI-U,GRM6,compound,gene,1
3969,CGI-U,STAP2,compound,gene,1
3969,CGI-U,GATA2,compound,gene,1
3969,CGI-U,GOLM1,compound,gene,1
3969,CGI-U,PTGS2,compound,gene,1
3969,CGI-U,GPATCH3,compound,gene,1
3969,CGI-U,SVEP1,compound,gene,1
3969,CGI-D,CAST,compound,gene,2
3969,CGI-D,CLTB,compound,gene,2
3969,CGI-D,ZDHHC6,compound,gene,2
3969,CGI-D,ABCC2,compound,gene,2
3969,CGI-D,MTERF3,compound,gene,2
3969,CGI-D,MBD2,compound,gene,2
3969,CGI-D,TEX10,compound,gene,2
3969,CGI-D,TRAPPC3,compound,gene,2
3969,CGI-D,AVEN,compound,gene,2
3969,CGI-D,ACSM5,compound,gene,2
3971,CGI-U,FOS,compound,gene,1
3971,CGI-U,CIRBP,compound,gene,1
3971,CGI-U,LCN2,compound,gene,1
3971,CGI-U,EPPK1,compound,gene,1
3971,CGI-U,HDAC9,compound,gene,1
3971,CGI-U,MAPK9,compound,gene,1
3971,CGI-U,UBQLN2,compound,gene,1
3971,CGI-U,GNAI2,compound,gene,1
3971,CGI-U,TESMIN,compound,gene,1
3971,CGI-U,FBXO28,compound,gene,1
3971,CGI-U,PTPRF,compound,gene,1
3971,CGI-U,INTS8,compound,gene,1
3971,CGI-U,AVIL,compound,gene,1
3971,CGI-U,MTFR1,compound,gene,1
3971,CGI-D,ELOVL6,compound,gene,2
3971,CGI-D,FASTKD2,compound,gene,2
3971,CGI-D,TIMM9,compound,gene,2
3971,CGI-D,ICAM3,compound,gene,2
3971,CGI-D,MACF1,compound,gene,2
3971,CGI-D,SLC35F2,compound,gene,2
3971,CGI-D,ABCC2,compound,gene,2
3971,CGI-D,RAD51D,compound,gene,2
3973,CGI-U,MBTPS1,compound,gene,1
3973,CGI-U,SPAG7,compound,gene,1
3973,CGI-U,MZF1,compound,gene,1
3973,CGI-U,ITGB5,compound,gene,1
3973,CGI-U,ERBB3,compound,gene,1
3973,CGI-U,C5orf15,compound,gene,1
3973,CGI-U,STX7,compound,gene,1
3973,CGI-U,POGZ,compound,gene,1
3973,CGI-U,MYC,compound,gene,1
3973,CGI-U,TST,compound,gene,1
3973,CGI-U,PLSCR3,compound,gene,1
3973,CGI-U,CREBL2,compound,gene,1
3973,CGI-U,SACM1L,compound,gene,1
3973,CGI-D,C2orf49,compound,gene,2
3973,CGI-D,PSMB7,compound,gene,2
3973,CGI-D,ZC3H15,compound,gene,2
3973,CGI-D,MALT1,compound,gene,2
3973,CGI-D,HSPA14,compound,gene,2
3973,CGI-D,TRIP6,compound,gene,2
3973,CGI-D,SLIRP,compound,gene,2
3973,CGI-D,S100A8,compound,gene,2
3976,CGI-U,CALM3,compound,gene,1
3976,CGI-U,CELP,compound,gene,1
3976,CGI-U,SPATA6L,compound,gene,1
3976,CGI-U,BTBD18,compound,gene,1
3976,CGI-U,NDUFB2-AS1,compound,gene,1
3976,CGI-U,EDC3,compound,gene,1
3976,CGI-D,HAT1,compound,gene,2
3976,CGI-D,XPO7,compound,gene,2
3976,CGI-D,CCNF,compound,gene,2
3976,CGI-D,GPX4,compound,gene,2
3976,CGI-D,SND1,compound,gene,2
3976,CGI-D,SH3BGRL3,compound,gene,2
3994,CGI-U,NAT1,compound,gene,1
3994,CGI-U,DNAJB1,compound,gene,1
3994,CGI-U,CHCHD7,compound,gene,1
3994,CGI-U,CDK7,compound,gene,1
3994,CGI-U,MICA,compound,gene,1
3994,CGI-U,GALE,compound,gene,1
3994,CGI-U,CDKN1C,compound,gene,1
3994,CGI-U,SERPINE1,compound,gene,1
3994,CGI-D,PRSS23,compound,gene,2
3994,CGI-D,SCRN1,compound,gene,2
3994,CGI-D,ELOVL6,compound,gene,2
3994,CGI-D,EFS,compound,gene,2
3994,CGI-D,PCBD1,compound,gene,2
3994,CGI-D,GAS2,compound,gene,2
3994,CGI-D,BPTF,compound,gene,2
3994,CGI-D,NDUFA6,compound,gene,2
3994,CGI-D,LMNB1,compound,gene,2
3994,CGI-D,MCM9,compound,gene,2
3994,CGI-D,NMT1,compound,gene,2
3994,CGI-D,SORBS3,compound,gene,2
3998,CGI-U,PDYN,compound,gene,1
3998,CGI-U,IRAK3,compound,gene,1
3998,CGI-U,GALNT3,compound,gene,1
3998,CGI-U,NPR3,compound,gene,1
3998,CGI-U,ITGA4,compound,gene,1
3998,CGI-U,CLIC5,compound,gene,1
3998,CGI-U,RAPGEF5,compound,gene,1
3998,CGI-U,CFB,compound,gene,1
3998,CGI-D,MPZL1,compound,gene,2
3998,CGI-D,CD320,compound,gene,2
3998,CGI-D,FSTL3,compound,gene,2
3998,CGI-D,CSNK1A1,compound,gene,2
3998,CGI-D,VKORC1,compound,gene,2
3998,CGI-D,PRAF2,compound,gene,2
3998,CGI-D,VIM,compound,gene,2
3998,CGI-D,CUEDC2,compound,gene,2
3998,CGI-D,MLEC,compound,gene,2
3998,CGI-D,KEAP1,compound,gene,2
3998,CGI-D,ITGB5,compound,gene,2
3998,CGI-D,PHGDH,compound,gene,2
4004,CGI-U,CBR3,compound,gene,1
4004,CGI-U,SSBP2,compound,gene,1
4004,CGI-U,PPP1R13B,compound,gene,1
4004,CGI-U,APBB2,compound,gene,1
4004,CGI-U,LCN2,compound,gene,1
4004,CGI-U,NSDHL,compound,gene,1
4004,CGI-U,SLC16A2,compound,gene,1
4004,CGI-U,DMBT1,compound,gene,1
4004,CGI-U,EIF2S3,compound,gene,1
4004,CGI-U,ZFP64,compound,gene,1
4004,CGI-D,FIS1,compound,gene,2
4004,CGI-D,TMEM50A,compound,gene,2
4004,CGI-D,YTHDF1,compound,gene,2
4004,CGI-D,KRT1,compound,gene,2
4004,CGI-D,EDEM1,compound,gene,2
4004,CGI-D,FARP2,compound,gene,2
4004,CGI-D,OPLAH,compound,gene,2
4004,CGI-D,PON2,compound,gene,2
4006,CGI-U,HBB,compound,gene,1
4006,CGI-U,WDR6,compound,gene,1
4006,CGI-U,DHRS2,compound,gene,1
4006,CGI-U,HOMER2,compound,gene,1
4006,CGI-U,INCENP,compound,gene,1
4006,CGI-U,TGFB3,compound,gene,1
4006,CGI-U,FRS2,compound,gene,1
4006,CGI-D,TNIP1,compound,gene,2
4006,CGI-D,ABCC2,compound,gene,2
4006,CGI-D,ATP6V1D,compound,gene,2
4006,CGI-D,ST6GALNAC2,compound,gene,2
4006,CGI-D,FABP5,compound,gene,2
4006,CGI-D,SCG5,compound,gene,2
4006,CGI-D,FABP3,compound,gene,2
4008,CGI-U,UNC119B,compound,gene,1
4008,CGI-U,TCTN1,compound,gene,1
4008,CGI-U,RSAD1,compound,gene,1
4008,CGI-U,RPL22,compound,gene,1
4008,CGI-U,TBL1X,compound,gene,1
4008,CGI-U,TMEM50A,compound,gene,1
4008,CGI-U,RPL26L1,compound,gene,1
4008,CGI-D,AKAP8,compound,gene,2
4008,CGI-D,TRMT9B,compound,gene,2
4008,CGI-D,MAD2L1,compound,gene,2
4008,CGI-D,TRIM36,compound,gene,2
4008,CGI-D,NDC80,compound,gene,2
4008,CGI-D,CXCR6,compound,gene,2
4008,CGI-D,CRTC1,compound,gene,2
4008,CGI-D,EPHB1,compound,gene,2
4008,CGI-D,GTSE1,compound,gene,2
4008,CGI-D,PRKG1,compound,gene,2
4008,CGI-D,CENPI,compound,gene,2
4008,CGI-D,KLF5,compound,gene,2
4008,CGI-D,NTN3,compound,gene,2
4008,CGI-D,CCR2,compound,gene,2
4008,CGI-D,NDUFS3,compound,gene,2
4020,CGI-U,PAK1,compound,gene,1
4020,CGI-U,TLR4,compound,gene,1
4020,CGI-U,GARNL3,compound,gene,1
4020,CGI-U,STK10,compound,gene,1
4020,CGI-U,WDTC1,compound,gene,1
4020,CGI-U,WDR6,compound,gene,1
4020,CGI-U,TMEM50A,compound,gene,1
4020,CGI-D,MBOAT7,compound,gene,2
4020,CGI-D,SAR1A,compound,gene,2
4020,CGI-D,DLST,compound,gene,2
4020,CGI-D,CCNC,compound,gene,2
4020,CGI-D,NT5DC3,compound,gene,2
4020,CGI-D,JMJD6,compound,gene,2
4020,CGI-D,CTDSP2,compound,gene,2
4021,CGI-U,PLCB3,compound,gene,1
4021,CGI-U,CSNK1A1,compound,gene,1
4021,CGI-U,PES1,compound,gene,1
4021,CGI-U,MRPL9,compound,gene,1
4021,CGI-U,FAM86C1P,compound,gene,1
4021,CGI-U,MICALL1,compound,gene,1
4021,CGI-U,NR3C1,compound,gene,1
4021,CGI-U,BANF1,compound,gene,1
4021,CGI-D,ATP6V1D,compound,gene,2
4021,CGI-D,COPB2,compound,gene,2
4021,CGI-D,ENOPH1,compound,gene,2
4021,CGI-D,NENF,compound,gene,2
4021,CGI-D,MICU2,compound,gene,2
4021,CGI-D,RABGAP1,compound,gene,2
4030,CGI-U,LSR,compound,gene,1
4030,CGI-U,ITGA3,compound,gene,1
4030,CGI-U,EPHA2,compound,gene,1
4030,CGI-U,EDEM1,compound,gene,1
4030,CGI-U,TM4SF1,compound,gene,1
4030,CGI-U,STX1A,compound,gene,1
4030,CGI-U,MAST2,compound,gene,1
4030,CGI-U,ACTN1,compound,gene,1
4030,CGI-U,MPRIP,compound,gene,1
4030,CGI-U,DHRS2,compound,gene,1
4030,CGI-U,CCND1,compound,gene,1
4030,CGI-D,ASAH1,compound,gene,2
4030,CGI-D,CDK2,compound,gene,2
4030,CGI-D,RFC2,compound,gene,2
4030,CGI-D,MCM2,compound,gene,2
4030,CGI-D,ZWINT,compound,gene,2
4030,CGI-D,RPA1,compound,gene,2
4030,CGI-D,BRIP1,compound,gene,2
4030,CGI-D,SLC35A5,compound,gene,2
4031,CGI-U,AGR2,compound,gene,1
4031,CGI-U,LSS,compound,gene,1
4031,CGI-U,FADS1,compound,gene,1
4031,CGI-U,BLTP2,compound,gene,1
4031,CGI-U,SMARCC1,compound,gene,1
4031,CGI-U,WDR6,compound,gene,1
4031,CGI-U,ADAM12,compound,gene,1
4031,CGI-U,FURIN,compound,gene,1
4031,CGI-U,ZNF528,compound,gene,1
4031,CGI-U,COASY,compound,gene,1
4031,CGI-U,PPM1H,compound,gene,1
4031,CGI-D,COTL1,compound,gene,2
4031,CGI-D,ITGB1,compound,gene,2
4031,CGI-D,TLK2,compound,gene,2
4031,CGI-D,ANGEL2,compound,gene,2
4031,CGI-D,ATP11B,compound,gene,2
4031,CGI-D,TCEA2,compound,gene,2
4031,CGI-D,FOSL1,compound,gene,2
4031,CGI-D,CKM,compound,gene,2
4031,CGI-D,CSRP3,compound,gene,2
4032,CGI-U,COQ8A,compound,gene,1
4032,CGI-U,VPS72,compound,gene,1
4032,CGI-U,IL13RA1,compound,gene,1
4032,CGI-U,CASP3,compound,gene,1
4032,CGI-U,SDK2,compound,gene,1
4032,CGI-U,CHN1,compound,gene,1
4032,CGI-U,SLC29A1,compound,gene,1
4032,CGI-U,LINC01278,compound,gene,1
4032,CGI-U,PLA2G4A,compound,gene,1
4032,CGI-U,GON4L,compound,gene,1
4032,CGI-U,CD40,compound,gene,1
4032,CGI-U,TRIM13,compound,gene,1
4032,CGI-U,LYZ,compound,gene,1
4032,CGI-U,ZNF219,compound,gene,1
4032,CGI-U,GPATCH3,compound,gene,1
4032,CGI-D,RPS4Y1,compound,gene,2
4032,CGI-D,DLST,compound,gene,2
4032,CGI-D,AKT3,compound,gene,2
4032,CGI-D,PSMB10,compound,gene,2
4032,CGI-D,CAB39,compound,gene,2
4032,CGI-D,ATP12A,compound,gene,2
4032,CGI-D,PIBF1,compound,gene,2
4032,CGI-D,VDAC1,compound,gene,2
4032,CGI-D,RNASEH2B,compound,gene,2
4032,CGI-D,SKP1,compound,gene,2
4032,CGI-D,C1orf174,compound,gene,2
4032,CGI-D,PUS3,compound,gene,2
4032,CGI-D,NRIP1,compound,gene,2
4034,CGI-U,ARL15,compound,gene,1
4034,CGI-U,GNA15,compound,gene,1
4034,CGI-U,CPVL,compound,gene,1
4034,CGI-U,SOX9,compound,gene,1
4034,CGI-U,XIST,compound,gene,1
4034,CGI-U,AGR2,compound,gene,1
4034,CGI-U,KLHDC4,compound,gene,1
4034,CGI-U,MTAP,compound,gene,1
4034,CGI-U,HOOK2,compound,gene,1
4034,CGI-U,PPBP,compound,gene,1
4034,CGI-U,RASA1,compound,gene,1
4034,CGI-U,SRC,compound,gene,1
4034,CGI-U,LYN,compound,gene,1
4034,CGI-U,CDK14,compound,gene,1
4034,CGI-U,UBASH3A,compound,gene,1
4034,CGI-D,AMH,compound,gene,2
4034,CGI-D,JMJD6,compound,gene,2
4034,CGI-D,ACSM5,compound,gene,2
4034,CGI-D,RCAN3,compound,gene,2
4034,CGI-D,GAD1,compound,gene,2
4034,CGI-D,DHRS7,compound,gene,2
4034,CGI-D,PCMT1,compound,gene,2
4034,CGI-D,AOPEP,compound,gene,2
4034,CGI-D,NEK11,compound,gene,2
4034,CGI-D,CAB39,compound,gene,2
4037,CGI-U,PLCB3,compound,gene,1
4037,CGI-U,KIT,compound,gene,1
4037,CGI-U,COPS7A,compound,gene,1
4037,CGI-U,DDI2,compound,gene,1
4037,CGI-U,HDGFL3,compound,gene,1
4037,CGI-U,INPP4B,compound,gene,1
4037,CGI-U,WDR7,compound,gene,1
4037,CGI-U,FOXI1,compound,gene,1
4037,CGI-U,ZNF767P,compound,gene,1
4037,CGI-U,PRR5,compound,gene,1
4037,CGI-U,RAG2,compound,gene,1
4037,CGI-U,TGFBR2,compound,gene,1
4037,CGI-D,G3BP1,compound,gene,2
4037,CGI-D,CDKN1A,compound,gene,2
4037,CGI-D,DDB2,compound,gene,2
4037,CGI-D,CRK,compound,gene,2
4037,CGI-D,NR2F6,compound,gene,2
4037,CGI-D,VPS35,compound,gene,2
4037,CGI-D,CLTB,compound,gene,2
4037,CGI-D,PXMP2,compound,gene,2
4037,CGI-D,FAM53C,compound,gene,2
4039,CGI-U,SMARCD1,compound,gene,1
4039,CGI-U,WT1,compound,gene,1
4039,CGI-U,ZNF282,compound,gene,1
4039,CGI-U,THAP7,compound,gene,1
4039,CGI-U,CES1,compound,gene,1
4039,CGI-U,BCL2L1,compound,gene,1
4039,CGI-U,CCN3,compound,gene,1
4039,CGI-U,CTSW,compound,gene,1
4039,CGI-U,HOXC6,compound,gene,1
4039,CGI-U,WIF1,compound,gene,1
4039,CGI-U,APBA2,compound,gene,1
4039,CGI-U,NAGLU,compound,gene,1
4039,CGI-D,OXCT1,compound,gene,2
4039,CGI-D,AKR7A3,compound,gene,2
4039,CGI-D,HAO2,compound,gene,2
4039,CGI-D,CLIC4,compound,gene,2
4039,CGI-D,BHMT,compound,gene,2
4039,CGI-D,INPP5F,compound,gene,2
4039,CGI-D,WASHC4,compound,gene,2
4039,CGI-D,UBXN7,compound,gene,2
4039,CGI-D,POSTN,compound,gene,2
4039,CGI-D,HLA-E,compound,gene,2
4039,CGI-D,ATP6V1C1,compound,gene,2
4044,CGI-U,MYLK,compound,gene,1
4044,CGI-U,HOXC6,compound,gene,1
4044,CGI-U,IKBKE,compound,gene,1
4044,CGI-U,COL11A1,compound,gene,1
4044,CGI-U,GPD1L,compound,gene,1
4044,CGI-U,ASPH,compound,gene,1
4044,CGI-U,PRKCH,compound,gene,1
4044,CGI-U,KRT13,compound,gene,1
4044,CGI-U,PARP4,compound,gene,1
4044,CGI-U,U2SURP,compound,gene,1
4044,CGI-D,COG7,compound,gene,2
4044,CGI-D,LSM5,compound,gene,2
4044,CGI-D,MEF2D,compound,gene,2
4044,CGI-D,CORO1A,compound,gene,2
4044,CGI-D,DNAJC13,compound,gene,2
4053,CGI-U,KLHL21,compound,gene,1
4053,CGI-U,SGCB,compound,gene,1
4053,CGI-U,CHEK2,compound,gene,1
4053,CGI-U,STAP2,compound,gene,1
4053,CGI-U,GRN,compound,gene,1
4053,CGI-U,GSS,compound,gene,1
4053,CGI-U,ARHGEF2,compound,gene,1
4053,CGI-U,UBE2D1,compound,gene,1
4053,CGI-D,PLK1,compound,gene,2
4053,CGI-D,CAT,compound,gene,2
4053,CGI-D,KIF4A,compound,gene,2
4053,CGI-D,R3HDM1,compound,gene,2
4053,CGI-D,GDF9,compound,gene,2
4053,CGI-D,DDX10,compound,gene,2
4053,CGI-D,MSMO1,compound,gene,2
4053,CGI-D,SUV39H2,compound,gene,2
4053,CGI-D,RARS2,compound,gene,2
4053,CGI-D,TNMD,compound,gene,2
4054,CGI-U,CRIP1,compound,gene,1
4054,CGI-U,MICALL1,compound,gene,1
4054,CGI-U,SATB1,compound,gene,1
4054,CGI-U,GNB2,compound,gene,1
4054,CGI-U,TXNRD2,compound,gene,1
4054,CGI-U,HOOK2,compound,gene,1
4054,CGI-U,PAK1IP1,compound,gene,1
4054,CGI-U,BCL7B,compound,gene,1
4054,CGI-U,PDLIM1,compound,gene,1
4054,CGI-U,STAG2,compound,gene,1
4054,CGI-U,PDLIM2,compound,gene,1
4054,CGI-U,ZMPSTE24,compound,gene,1
4054,CGI-D,S100A6,compound,gene,2
4054,CGI-D,PAPSS2,compound,gene,2
4054,CGI-D,AMIGO2,compound,gene,2
4054,CGI-D,IL12RB1,compound,gene,2
4054,CGI-D,DNMT3A,compound,gene,2
4054,CGI-D,GPR19,compound,gene,2
4054,CGI-D,VIM,compound,gene,2
4054,CGI-D,CENPI,compound,gene,2
4054,CGI-D,LSM14B,compound,gene,2
4054,CGI-D,CLSTN2,compound,gene,2
4054,CGI-D,IGFBP3,compound,gene,2
4054,CGI-D,ADCYAP1,compound,gene,2
4054,CGI-D,NPY5R,compound,gene,2
4054,CGI-D,TPH1,compound,gene,2
4055,CGI-U,C3orf36,compound,gene,1
4055,CGI-U,PPBP,compound,gene,1
4055,CGI-U,DMBT1,compound,gene,1
4055,CGI-U,RFX1,compound,gene,1
4055,CGI-U,SKIL,compound,gene,1
4055,CGI-U,H3C1,compound,gene,1
4055,CGI-U,KIR2DS4,compound,gene,1
4055,CGI-U,ID4,compound,gene,1
4055,CGI-U,ZNF473,compound,gene,1
4055,CGI-U,BPY2,compound,gene,1
4055,CGI-U,ACR,compound,gene,1
4055,CGI-U,MOCS1,compound,gene,1
4055,CGI-U,ZNF222,compound,gene,1
4055,CGI-D,DLD,compound,gene,2
4055,CGI-D,PARP1,compound,gene,2
4055,CGI-D,XPO1,compound,gene,2
4055,CGI-D,SUZ12,compound,gene,2
4055,CGI-D,PIN1,compound,gene,2
4055,CGI-D,TRAPPC3,compound,gene,2
4055,CGI-D,PLK1,compound,gene,2
4055,CGI-D,UTP3,compound,gene,2
4055,CGI-D,ATMIN,compound,gene,2
4055,CGI-D,MPHOSPH9,compound,gene,2
4055,CGI-D,FBXW2,compound,gene,2
4055,CGI-D,HAT1,compound,gene,2
4055,CGI-D,SEC11A,compound,gene,2
4057,CGI-U,GDPD5,compound,gene,1
4057,CGI-U,TATDN2,compound,gene,1
4057,CGI-U,PHKB,compound,gene,1
4057,CGI-U,SIRT3,compound,gene,1
4057,CGI-U,TSNAX,compound,gene,1
4057,CGI-U,TBCCD1,compound,gene,1
4057,CGI-U,TBXAS1,compound,gene,1
4057,CGI-U,TPM2,compound,gene,1
4057,CGI-U,STAR,compound,gene,1
4057,CGI-U,SRSF5,compound,gene,1
4057,CGI-D,CDK2,compound,gene,2
4057,CGI-D,RPIA,compound,gene,2
4057,CGI-D,KHNYN,compound,gene,2
4057,CGI-D,ARFIP2,compound,gene,2
4057,CGI-D,CCDC86,compound,gene,2
4057,CGI-D,PAFAH1B3,compound,gene,2
4057,CGI-D,SLC22A11,compound,gene,2
4057,CGI-D,IER5,compound,gene,2
4062,CGI-U,EML3,compound,gene,1
4062,CGI-U,VPS72,compound,gene,1
4062,CGI-U,MAPK9,compound,gene,1
4062,CGI-U,FIS1,compound,gene,1
4062,CGI-U,ABHD17B,compound,gene,1
4062,CGI-U,POP4,compound,gene,1
4062,CGI-U,IKBKE,compound,gene,1
4062,CGI-U,IFNA8,compound,gene,1
4062,CGI-U,MDM4,compound,gene,1
4062,CGI-U,SPATA6L,compound,gene,1
4062,CGI-U,B3GAT3,compound,gene,1
4062,CGI-U,PAX6,compound,gene,1
4062,CGI-U,RALGDS,compound,gene,1
4062,CGI-U,REXO2,compound,gene,1
4062,CGI-D,NOLC1,compound,gene,2
4062,CGI-D,DUSP3,compound,gene,2
4062,CGI-D,COASY,compound,gene,2
4062,CGI-D,ERP44,compound,gene,2
4062,CGI-D,GFUS,compound,gene,2
4062,CGI-D,EIF4E2,compound,gene,2
4062,CGI-D,PHLDA3,compound,gene,2
4062,CGI-D,PSMD4,compound,gene,2
4062,CGI-D,GNAI2,compound,gene,2
4065,CGI-U,MOK,compound,gene,1
4065,CGI-U,STK10,compound,gene,1
4065,CGI-U,GINS1,compound,gene,1
4065,CGI-U,ANXA6,compound,gene,1
4065,CGI-U,XAB2,compound,gene,1
4065,CGI-U,CDYL,compound,gene,1
4065,CGI-U,SORT1,compound,gene,1
4065,CGI-U,BTN2A1,compound,gene,1
4065,CGI-U,THAP3,compound,gene,1
4065,CGI-D,SMC1A,compound,gene,2
4065,CGI-D,LTBR,compound,gene,2
4065,CGI-D,GDF15,compound,gene,2
4065,CGI-D,ANXA1,compound,gene,2
4065,CGI-D,AVL9,compound,gene,2
4065,CGI-D,HSPB1,compound,gene,2
4065,CGI-D,PTPRU,compound,gene,2
4065,CGI-D,ARG2,compound,gene,2
4065,CGI-D,ALDH3B2,compound,gene,2
4066,CGI-U,CXCL2,compound,gene,1
4066,CGI-U,USP6NL,compound,gene,1
4066,CGI-U,CASP10,compound,gene,1
4066,CGI-U,KXD1,compound,gene,1
4066,CGI-U,ADO,compound,gene,1
4066,CGI-U,IL21R,compound,gene,1
4066,CGI-D,IL12RB1,compound,gene,2
4066,CGI-D,DNAJA3,compound,gene,2
4066,CGI-D,PARP2,compound,gene,2
4066,CGI-D,CAST,compound,gene,2
4066,CGI-D,F2RL1,compound,gene,2
4066,CGI-D,DNAJB6,compound,gene,2
4066,CGI-D,EIF1AX,compound,gene,2
4066,CGI-D,CCNB1,compound,gene,2
4066,CGI-D,MAPK14,compound,gene,2
4066,CGI-D,CD320,compound,gene,2
4066,CGI-D,DCK,compound,gene,2
4067,CGI-U,ADGRE5,compound,gene,1
4067,CGI-U,DCK,compound,gene,1
4067,CGI-U,AGBL5,compound,gene,1
4067,CGI-U,PEX11A,compound,gene,1
4067,CGI-U,FEV,compound,gene,1
4067,CGI-U,NCK2,compound,gene,1
4067,CGI-U,NR3C1,compound,gene,1
4067,CGI-U,FZD7,compound,gene,1
4067,CGI-U,PLCB3,compound,gene,1
4067,CGI-U,PAK2,compound,gene,1
4067,CGI-D,OXA1L,compound,gene,2
4067,CGI-D,PSIP1,compound,gene,2
4067,CGI-D,HMG20B,compound,gene,2
4067,CGI-D,ENOPH1,compound,gene,2
4067,CGI-D,DHRS7,compound,gene,2
4067,CGI-D,VEGFA,compound,gene,2
4067,CGI-D,NVL,compound,gene,2
4067,CGI-D,CRK,compound,gene,2
4067,CGI-D,CACNB4,compound,gene,2
4067,CGI-D,PLEKHB2,compound,gene,2
4067,CGI-D,FNBP4,compound,gene,2
4067,CGI-D,ANKS1A,compound,gene,2
4071,CGI-U,COQ8A,compound,gene,1
4071,CGI-U,KLHL9,compound,gene,1
4071,CGI-U,ALDOC,compound,gene,1
4071,CGI-U,GARNL3,compound,gene,1
4071,CGI-U,KIAA0753,compound,gene,1
4071,CGI-U,DYRK3,compound,gene,1
4071,CGI-U,CPLANE2,compound,gene,1
4071,CGI-U,DNAJB2,compound,gene,1
4071,CGI-U,UBASH3A,compound,gene,1
4071,CGI-U,ADRB2,compound,gene,1
4071,CGI-U,CIDEA,compound,gene,1
4071,CGI-U,PRKCH,compound,gene,1
4071,CGI-U,GRB10,compound,gene,1
4071,CGI-U,CTSO,compound,gene,1
4071,CGI-U,ASPSCR1,compound,gene,1
4071,CGI-U,HDAC5,compound,gene,1
4071,CGI-U,CAVIN3,compound,gene,1
4071,CGI-D,LSM5,compound,gene,2
4071,CGI-D,STUB1,compound,gene,2
4071,CGI-D,LAP3,compound,gene,2
4071,CGI-D,ITGAE,compound,gene,2
4071,CGI-D,NELFCD,compound,gene,2
4071,CGI-D,NSDHL,compound,gene,2
4071,CGI-D,TKT,compound,gene,2
4075,CGI-U,CCL2,compound,gene,1
4075,CGI-U,DDX42,compound,gene,1
4075,CGI-U,GDAP2,compound,gene,1
4075,CGI-U,CPLANE2,compound,gene,1
4075,CGI-D,TNIP1,compound,gene,2
4075,CGI-D,CSRP1,compound,gene,2
4075,CGI-D,HPRT1,compound,gene,2
4075,CGI-D,NDUFS2,compound,gene,2
4075,CGI-D,UTP14A,compound,gene,2
4075,CGI-D,CDC20,compound,gene,2
4075,CGI-D,S100A4,compound,gene,2
4075,CGI-D,FOSL1,compound,gene,2
4075,CGI-D,DPH2,compound,gene,2
4075,CGI-D,CRK,compound,gene,2
4075,CGI-D,TCERG1,compound,gene,2
4075,CGI-D,UBAP2L,compound,gene,2
4075,CGI-D,BNIP3,compound,gene,2
4075,CGI-D,TNIP2,compound,gene,2
4075,CGI-D,JTB,compound,gene,2
4078,CGI-U,KIT,compound,gene,1
4078,CGI-U,RBP4,compound,gene,1
4078,CGI-U,FEZ2,compound,gene,1
4078,CGI-U,MOK,compound,gene,1
4078,CGI-U,OPA3,compound,gene,1
4078,CGI-U,ST7,compound,gene,1
4078,CGI-U,SOSTDC1,compound,gene,1
4078,CGI-U,FGFR4,compound,gene,1
4078,CGI-U,NPIPB3,compound,gene,1
4078,CGI-D,CHMP4A,compound,gene,2
4078,CGI-D,SLCO1B3,compound,gene,2
4078,CGI-D,DNAJA3,compound,gene,2
4078,CGI-D,ANXA5,compound,gene,2
4078,CGI-D,MAPKAPK2,compound,gene,2
4078,CGI-D,VEGFA,compound,gene,2
4078,CGI-D,CLIC4,compound,gene,2
4078,CGI-D,NADK,compound,gene,2
4078,CGI-D,KLF5,compound,gene,2
4078,CGI-D,MBOAT7,compound,gene,2
4078,CGI-D,GPX1,compound,gene,2
4078,CGI-D,TPTE,compound,gene,2
4078,CGI-D,TP53,compound,gene,2
4078,CGI-D,SLC43A3,compound,gene,2
4091,CGI-U,HLA-DRA,compound,gene,1
4091,CGI-U,CRIP1,compound,gene,1
4091,CGI-U,WDR7,compound,gene,1
4091,CGI-U,SCP2,compound,gene,1
4091,CGI-U,SLC27A3,compound,gene,1
4091,CGI-U,GON4L,compound,gene,1
4091,CGI-U,DHRS2,compound,gene,1
4091,CGI-U,SLC36A1,compound,gene,1
4091,CGI-U,SRC,compound,gene,1
4091,CGI-U,ACKR2,compound,gene,1
4091,CGI-D,HPRT1,compound,gene,2
4091,CGI-D,DLD,compound,gene,2
4091,CGI-D,LAP3,compound,gene,2
4091,CGI-D,DNAJB6,compound,gene,2
4091,CGI-D,AKT3,compound,gene,2
4091,CGI-D,NECAB2,compound,gene,2
4091,CGI-D,G3BP1,compound,gene,2
4091,CGI-D,TAF5L,compound,gene,2
4091,CGI-D,ANXA5,compound,gene,2
4091,CGI-D,ZNF44,compound,gene,2
4091,CGI-D,SPR,compound,gene,2
4091,CGI-D,EIF3K,compound,gene,2
4091,CGI-D,SNHG32,compound,gene,2
4097,CGI-U,WIF1,compound,gene,1
4097,CGI-U,MPRIP,compound,gene,1
4097,CGI-U,PSME3,compound,gene,1
4097,CGI-U,NOL9,compound,gene,1
4097,CGI-U,DCLRE1A,compound,gene,1
4097,CGI-U,PTPA,compound,gene,1
4097,CGI-U,MYB,compound,gene,1
4097,CGI-U,CYBA,compound,gene,1
4097,CGI-U,HOXC6,compound,gene,1
