head,relation,tail,head_type,tail_type,label
16759989,CGI-D,NDUFS3,compound,gene,2
16759989,CGI-D,RPS6KA1,compound,gene,2
16759989,CGI-D,PSMB5,compound,gene,2
16759989,CGI-D,LOXL2,compound,gene,2
16759997,CGI-U,CERK,compound,gene,1
16759997,CGI-U,SMARCE1,compound,gene,1
16759997,CGI-U,GON4L,compound,gene,1
16759997,CGI-U,AAMDC,compound,gene,1
16759997,CGI-U,MOK,compound,gene,1
16759997,CGI-U,GPR20,compound,gene,1
16759997,CGI-U,EBAG9,compound,gene,1
16759997,CGI-U,FHL3,compound,gene,1
16759997,CGI-U,NPAT,compound,gene,1
16759997,CGI-U,TENM4,compound,gene,1
16759997,CGI-D,SLC6A8,compound,gene,2
16759997,CGI-D,TSPAN15,compound,gene,2
16759997,CGI-D,TFDP1,compound,gene,2
16759997,CGI-D,FAM117A,compound,gene,2
16759997,CGI-D,PSMB10,compound,gene,2
16759997,CGI-D,ANXA11,compound,gene,2
16759997,CGI-D,HLA-G,compound,gene,2
16759997,CGI-D,MSMB,compound,gene,2
16759997,CGI-D,AKR1C1,compound,gene,2
16759997,CGI-D,SDC1,compound,gene,2
16759997,CGI-D,MPZL1,compound,gene,2
16759997,CGI-D,EEF1A2,compound,gene,2
16760027,CGI-U,FASTKD5,compound,gene,1
16760027,CGI-U,COASY,compound,gene,1
16760027,CGI-U,LZTS3,compound,gene,1
16760027,CGI-U,FBXL18,compound,gene,1
16760027,CGI-U,MATN3,compound,gene,1
16760027,CGI-U,MELTF,compound,gene,1
16760027,CGI-U,MTMR12,compound,gene,1
16760027,CGI-U,SOX9,compound,gene,1
16760027,CGI-U,TGM4,compound,gene,1
16760027,CGI-U,ACVRL1,compound,gene,1
16760027,CGI-U,CYB5R1,compound,gene,1
16760027,CGI-U,ELAC1,compound,gene,1
16760027,CGI-U,ANKRD46,compound,gene,1
16760027,CGI-D,KLHDC2,compound,gene,2
16760027,CGI-D,CBR3,compound,gene,2
16760027,CGI-D,PSMD11,compound,gene,2
16760027,CGI-D,ADGRG2,compound,gene,2
16760027,CGI-D,PARP2,compound,gene,2
16760027,CGI-D,UBL3,compound,gene,2
16760027,CGI-D,BRD8,compound,gene,2
16760027,CGI-D,FANCI,compound,gene,2
16760034,CGI-U,SYNGR3,compound,gene,1
16760034,CGI-U,CDX2,compound,gene,1
16760034,CGI-U,SPATA6L,compound,gene,1
16760034,CGI-U,CCN3,compound,gene,1
16760034,CGI-U,IFT46,compound,gene,1
16760034,CGI-U,TENT4A,compound,gene,1
16760034,CGI-U,PRELP,compound,gene,1
16760034,CGI-U,APBB2,compound,gene,1
16760034,CGI-U,TBXA2R,compound,gene,1
16760034,CGI-U,SAGE1,compound,gene,1
16760034,CGI-U,GPNMB,compound,gene,1
16760034,CGI-U,MTA1,compound,gene,1
16760034,CGI-D,S100A6,compound,gene,2
16760034,CGI-D,MT1HL1,compound,gene,2
16760034,CGI-D,CDKN1A,compound,gene,2
16760034,CGI-D,DDAH1,compound,gene,2
16760034,CGI-D,CUEDC2,compound,gene,2
16760034,CGI-D,IGF1R,compound,gene,2
16760034,CGI-D,P3H4,compound,gene,2
16760034,CGI-D,NDUFC1,compound,gene,2
16760037,CGI-U,CEP290,compound,gene,1
16760037,CGI-U,MTIF2,compound,gene,1
16760037,CGI-U,GOLGA8H,compound,gene,1
16760037,CGI-U,POSTN,compound,gene,1
16760037,CGI-U,RB1,compound,gene,1
16760037,CGI-U,STAB1,compound,gene,1
16760037,CGI-U,NEMF,compound,gene,1
16760037,CGI-U,MTR,compound,gene,1
16760037,CGI-U,CAPRIN2,compound,gene,1
16760037,CGI-U,TNFAIP3,compound,gene,1
16760037,CGI-U,PILRA,compound,gene,1
16760037,CGI-U,METTL2B,compound,gene,1
16760037,CGI-D,STUB1,compound,gene,2
16760037,CGI-D,DCTN3,compound,gene,2
16760037,CGI-D,FABP5,compound,gene,2
16760037,CGI-D,SPTAN1,compound,gene,2
16760037,CGI-D,PIP4K2B,compound,gene,2
16760037,CGI-D,CUEDC2,compound,gene,2
16760037,CGI-D,JPT1,compound,gene,2
16760039,CGI-U,GRM6,compound,gene,1
16760039,CGI-U,ARC,compound,gene,1
16760039,CGI-U,E2F2,compound,gene,1
16760039,CGI-U,ARHGAP28,compound,gene,1
16760039,CGI-U,RXRG,compound,gene,1
16760039,CGI-U,SSTR1,compound,gene,1
16760039,CGI-U,STRN,compound,gene,1
16760039,CGI-U,SAGE1,compound,gene,1
16760039,CGI-U,ACKR2,compound,gene,1
16760039,CGI-U,PRSS53,compound,gene,1
16760039,CGI-U,PAQR5,compound,gene,1
16760039,CGI-D,SLC11A2,compound,gene,2
16760039,CGI-D,TM9SF3,compound,gene,2
16760039,CGI-D,RNPS1,compound,gene,2
16760039,CGI-D,GLOD4,compound,gene,2
16760039,CGI-D,VIM,compound,gene,2
16760039,CGI-D,PIP4K2B,compound,gene,2
16760039,CGI-D,KDM5D,compound,gene,2
16760039,CGI-D,PDHX,compound,gene,2
16760039,CGI-D,METTL17,compound,gene,2
16760039,CGI-D,TACC3,compound,gene,2
16760039,CGI-D,ZNF672,compound,gene,2
16760039,CGI-D,STUB1,compound,gene,2
16760039,CGI-D,MRPS2,compound,gene,2
16760039,CGI-D,GALNT11,compound,gene,2
16760039,CGI-D,ZNF212,compound,gene,2
16760178,CGI-U,C11orf58,compound,gene,1
16760178,CGI-U,DMBT1,compound,gene,1
16760178,CGI-U,PPIC,compound,gene,1
16760178,CGI-U,INPP4B,compound,gene,1
16760178,CGI-U,IDI1,compound,gene,1
16760178,CGI-U,DCUN1D4,compound,gene,1
16760178,CGI-U,CLTC,compound,gene,1
16760178,CGI-U,CDO1,compound,gene,1
16760178,CGI-D,ITGAE,compound,gene,2
16760178,CGI-D,RPS4Y1,compound,gene,2
16760178,CGI-D,CXCR6,compound,gene,2
16760178,CGI-D,PSMB10,compound,gene,2
16760178,CGI-D,PRUNE2,compound,gene,2
16760178,CGI-D,OSBPL10,compound,gene,2
16760178,CGI-D,DNAJA3,compound,gene,2
16760178,CGI-D,FCRL2,compound,gene,2
16760178,CGI-D,ANKS1A,compound,gene,2
16760312,CGI-U,SKIC2,compound,gene,1
16760312,CGI-U,DDX42,compound,gene,1
16760312,CGI-U,ADO,compound,gene,1
16760312,CGI-U,SCAF8,compound,gene,1
16760312,CGI-U,MRPL17,compound,gene,1
16760312,CGI-U,DCTD,compound,gene,1
16760312,CGI-U,B4GAT1,compound,gene,1
16760312,CGI-U,KAT7,compound,gene,1
16760312,CGI-U,BAG2,compound,gene,1
16760312,CGI-U,KAZALD1,compound,gene,1
16760312,CGI-U,FAM50B,compound,gene,1
16760312,CGI-U,GALE,compound,gene,1
16760312,CGI-D,JMJD6,compound,gene,2
16760312,CGI-D,GOLT1B,compound,gene,2
16760312,CGI-D,SHB,compound,gene,2
16760312,CGI-D,MOGAT2,compound,gene,2
16760312,CGI-D,TES,compound,gene,2
16760312,CGI-D,DLST,compound,gene,2
16760312,CGI-D,C1QA,compound,gene,2
16760312,CGI-D,RIC8B,compound,gene,2
16760312,CGI-D,METTL4,compound,gene,2
16760312,CGI-D,GOLGA1,compound,gene,2
16760312,CGI-D,KCNG1,compound,gene,2
16760376,CGI-U,CCDC92,compound,gene,1
16760376,CGI-U,TMEM109,compound,gene,1
16760376,CGI-U,LPGAT1,compound,gene,1
16760376,CGI-U,GRM6,compound,gene,1
16760376,CGI-U,TGM5,compound,gene,1
16760376,CGI-U,ACBD4,compound,gene,1
16760376,CGI-U,FAAH,compound,gene,1
16760376,CGI-U,CASP2,compound,gene,1
16760376,CGI-U,INPPL1,compound,gene,1
16760376,CGI-U,XPNPEP1,compound,gene,1
16760376,CGI-U,PER1,compound,gene,1
16760376,CGI-U,ABR,compound,gene,1
16760376,CGI-U,SLC24A3,compound,gene,1
16760376,CGI-U,GPD1L,compound,gene,1
16760376,CGI-U,MOGS,compound,gene,1
16760376,CGI-D,CAST,compound,gene,2
16760376,CGI-D,SNAI2,compound,gene,2
16760376,CGI-D,TCEA1,compound,gene,2
16760376,CGI-D,MT2A,compound,gene,2
16760376,CGI-D,DOK5,compound,gene,2
16760376,CGI-D,SYNJ1,compound,gene,2
16760376,CGI-D,ARSL,compound,gene,2
16760376,CGI-D,ANXA4,compound,gene,2
16760376,CGI-D,NOX1,compound,gene,2
16760391,CGI-U,XIST,compound,gene,1
16760391,CGI-U,RNF122,compound,gene,1
16760391,CGI-U,H2BC21,compound,gene,1
16760391,CGI-U,IQCC,compound,gene,1
16760391,CGI-U,ELAVL3,compound,gene,1
16760391,CGI-U,GPR157,compound,gene,1
16760391,CGI-U,OR2C1,compound,gene,1
16760391,CGI-U,ZNF451,compound,gene,1
16760391,CGI-U,CNPY4,compound,gene,1
16760391,CGI-U,TF,compound,gene,1
16760391,CGI-D,CLTB,compound,gene,2
16760391,CGI-D,EXOSC4,compound,gene,2
16760391,CGI-D,TXNRD1,compound,gene,2
16760391,CGI-D,TFB2M,compound,gene,2
16760391,CGI-D,POLR2L,compound,gene,2
16760391,CGI-D,NAA15,compound,gene,2
16760391,CGI-D,TARS1,compound,gene,2
16760588,CGI-U,CRIP1,compound,gene,1
16760588,CGI-U,NPR3,compound,gene,1
16760588,CGI-U,PLSCR3,compound,gene,1
16760588,CGI-U,CYB561,compound,gene,1
16760588,CGI-U,DNAJB1,compound,gene,1
16760588,CGI-U,WDR6,compound,gene,1
16760588,CGI-U,KLHL21,compound,gene,1
16760588,CGI-U,MGAT2,compound,gene,1
16760588,CGI-U,DHRS11,compound,gene,1
16760588,CGI-U,CBR3,compound,gene,1
16760588,CGI-D,DNAJA3,compound,gene,2
16760588,CGI-D,ENOPH1,compound,gene,2
16760588,CGI-D,POLB,compound,gene,2
16760588,CGI-D,PEG10,compound,gene,2
16760588,CGI-D,RPGRIP1,compound,gene,2
16760588,CGI-D,ATG10,compound,gene,2
16760588,CGI-D,KDM5B,compound,gene,2
16760588,CGI-D,ADCYAP1,compound,gene,2
16760588,CGI-D,NEK11,compound,gene,2
16760588,CGI-D,PRKACA,compound,gene,2
16773791,CGI-U,HSPB1,compound,gene,1
16773791,CGI-U,ST6GALNAC2,compound,gene,1
16773791,CGI-U,SLC35F2,compound,gene,1
16773791,CGI-U,TNS3,compound,gene,1
16773791,CGI-U,LEP,compound,gene,1
16773791,CGI-U,ARHGAP45,compound,gene,1
16773791,CGI-U,H1-4,compound,gene,1
16773791,CGI-U,RAD54B,compound,gene,1
16773791,CGI-U,GPR17,compound,gene,1
16773791,CGI-U,LOXL1,compound,gene,1
16773791,CGI-D,SBNO1,compound,gene,2
16773791,CGI-D,DCTN3,compound,gene,2
16773791,CGI-D,POLR2I,compound,gene,2
16773791,CGI-D,BMS1,compound,gene,2
16773791,CGI-D,AHI1,compound,gene,2
16773791,CGI-D,MED23,compound,gene,2
16773791,CGI-D,ASB6,compound,gene,2
16773791,CGI-D,SPCS1,compound,gene,2
16773791,CGI-D,MAN2B1,compound,gene,2
16773791,CGI-D,MRPL39,compound,gene,2
16958021,CGI-U,MAL,compound,gene,1
16958021,CGI-U,KLHL21,compound,gene,1
16958021,CGI-U,PLSCR1,compound,gene,1
16958021,CGI-U,TIAM1,compound,gene,1
16958021,CGI-U,SNX11,compound,gene,1
16958021,CGI-U,PPBP,compound,gene,1
16958021,CGI-U,LY6G5C,compound,gene,1
16958021,CGI-U,IL19,compound,gene,1
16958021,CGI-U,DHX29,compound,gene,1
16958021,CGI-U,CD82,compound,gene,1
16958021,CGI-U,TF,compound,gene,1
16958021,CGI-U,LARS1,compound,gene,1
16958021,CGI-U,C15orf39,compound,gene,1
16958021,CGI-U,ZHX2,compound,gene,1
16958021,CGI-D,PWP1,compound,gene,2
16958021,CGI-D,C1orf174,compound,gene,2
16958021,CGI-D,DAZAP2,compound,gene,2
16958021,CGI-D,MOSPD1,compound,gene,2
16958021,CGI-D,DDX1,compound,gene,2
16958021,CGI-D,SLC25A12,compound,gene,2
16958021,CGI-D,PREB,compound,gene,2
16958021,CGI-D,GFPT1,compound,gene,2
16958021,CGI-D,UBXN4,compound,gene,2
16958021,CGI-D,GLRX3,compound,gene,2
17253222,CGI-U,CASP2,compound,gene,1
17253222,CGI-U,PTGS2,compound,gene,1
17253222,CGI-U,CYTH1,compound,gene,1
17253222,CGI-U,ECD,compound,gene,1
17253222,CGI-U,KAT5,compound,gene,1
17253222,CGI-U,PRDX1,compound,gene,1
17253222,CGI-U,JMJD6,compound,gene,1
17253222,CGI-U,PSMB7,compound,gene,1
17253222,CGI-D,EXT1,compound,gene,2
17253222,CGI-D,AKT3,compound,gene,2
17253222,CGI-D,CUL5,compound,gene,2
17253222,CGI-D,GUCY2F,compound,gene,2
17253222,CGI-D,AZGP1P1,compound,gene,2
17253222,CGI-D,NPR1,compound,gene,2
17253222,CGI-D,OPRK1,compound,gene,2
17253222,CGI-D,ENOPH1,compound,gene,2
17253222,CGI-D,SEMA3E,compound,gene,2
17253222,CGI-D,CLDN5,compound,gene,2
17253222,CGI-D,GDNF,compound,gene,2
17400500,CGI-U,TIPARP,compound,gene,1
17400500,CGI-U,LCN2,compound,gene,1
17400500,CGI-U,RRS1,compound,gene,1
17400500,CGI-U,DHRS2,compound,gene,1
17400500,CGI-U,GPATCH8,compound,gene,1
17400500,CGI-U,SLC1A3,compound,gene,1
17400500,CGI-U,CHODL,compound,gene,1
17400500,CGI-U,PRKAG2,compound,gene,1
17400500,CGI-U,GUF1,compound,gene,1
17400500,CGI-U,DHDDS,compound,gene,1
17400500,CGI-U,PAX2,compound,gene,1
17400500,CGI-D,YME1L1,compound,gene,2
17400500,CGI-D,PLAAT1,compound,gene,2
17400500,CGI-D,HSPA1A,compound,gene,2
17400500,CGI-D,TAF7,compound,gene,2
17400500,CGI-D,INSL4,compound,gene,2
17400500,CGI-D,MAP4K4,compound,gene,2
17400500,CGI-D,HOMER2,compound,gene,2
17425317,CGI-U,KLHDC4,compound,gene,1
17425317,CGI-U,CERK,compound,gene,1
17425317,CGI-U,DFFA,compound,gene,1
17425317,CGI-U,SEC61A2,compound,gene,1
17425317,CGI-U,SLC1A5,compound,gene,1
17425317,CGI-U,TACC3,compound,gene,1
17425317,CGI-U,PRPF6,compound,gene,1
17425317,CGI-U,CETN3,compound,gene,1
17425317,CGI-D,RBM34,compound,gene,2
17425317,CGI-D,LAP3,compound,gene,2
17425317,CGI-D,C1orf174,compound,gene,2
17425317,CGI-D,PHLDA2,compound,gene,2
17425317,CGI-D,GNPAT,compound,gene,2
17425317,CGI-D,MAN1A2,compound,gene,2
17425317,CGI-D,TUBA1A,compound,gene,2
17425317,CGI-D,SLC6A8,compound,gene,2
17425317,CGI-D,ACP3,compound,gene,2
17452347,CGI-U,SATB1,compound,gene,1
17452347,CGI-U,TSEN2,compound,gene,1
17452347,CGI-U,PAQR3,compound,gene,1
17452347,CGI-U,SCLY,compound,gene,1
17452347,CGI-U,SCAMP2,compound,gene,1
17452347,CGI-U,ACBD4,compound,gene,1
17452347,CGI-D,CDC45,compound,gene,2
17452347,CGI-D,CKAP4,compound,gene,2
17452347,CGI-D,PWP1,compound,gene,2
17452347,CGI-D,HSPA8,compound,gene,2
17452347,CGI-D,ITGB1BP1,compound,gene,2
17452347,CGI-D,CRELD2,compound,gene,2
17452347,CGI-D,DIPK1A,compound,gene,2
17452347,CGI-D,ATF5,compound,gene,2
17452347,CGI-D,TLR7,compound,gene,2
17452347,CGI-D,BID,compound,gene,2
17460708,CGI-U,GFPT1,compound,gene,1
17460708,CGI-U,FKBP14,compound,gene,1
17460708,CGI-U,SEL1L,compound,gene,1
17460708,CGI-U,PDIA6,compound,gene,1
17460708,CGI-U,BET1,compound,gene,1
17460708,CGI-U,TMEM80,compound,gene,1
17460708,CGI-U,TNFRSF14,compound,gene,1
17460708,CGI-D,ITGB1BP1,compound,gene,2
17460708,CGI-D,GLYR1,compound,gene,2
17460708,CGI-D,ACOX2,compound,gene,2
17460708,CGI-D,MAP3K6,compound,gene,2
17460708,CGI-D,ARF3,compound,gene,2
17460708,CGI-D,TRIM33,compound,gene,2
17460708,CGI-D,MAT2A,compound,gene,2
17460708,CGI-D,ATP5F1B,compound,gene,2
17460708,CGI-D,GADD45B,compound,gene,2
17460708,CGI-D,NOP2,compound,gene,2
17460708,CGI-D,EIF2B1,compound,gene,2
17460708,CGI-D,SDC2,compound,gene,2
17460708,CGI-D,DLST,compound,gene,2
17460708,CGI-D,FHL2,compound,gene,2
17460708,CGI-D,HAT1,compound,gene,2
17460708,CGI-D,NUSAP1,compound,gene,2
17460708,CGI-D,IPPK,compound,gene,2
17460708,CGI-D,SEPTIN2,compound,gene,2
17460708,CGI-D,UTP25,compound,gene,2
17460708,CGI-D,MMP7,compound,gene,2
17460708,CGI-D,MED15,compound,gene,2
17572266,CGI-U,MAMLD1,compound,gene,1
17572266,CGI-U,IKBKE,compound,gene,1
17572266,CGI-U,EPHA3,compound,gene,1
17572266,CGI-U,SEC24D,compound,gene,1
17572266,CGI-U,KLK15,compound,gene,1
17572266,CGI-U,CHMP6,compound,gene,1
17572266,CGI-U,SATB1,compound,gene,1
17572266,CGI-U,VPS53,compound,gene,1
17572266,CGI-U,OR1A2,compound,gene,1
17572266,CGI-U,TSSK2,compound,gene,1
17572266,CGI-D,CANT1,compound,gene,2
17572266,CGI-D,CHMP4A,compound,gene,2
17572266,CGI-D,FN1,compound,gene,2
17572266,CGI-D,LRP10,compound,gene,2
17572266,CGI-D,POLR2L,compound,gene,2
17572266,CGI-D,CLK2,compound,gene,2
17572266,CGI-D,TLE1,compound,gene,2
17572266,CGI-D,VAT1,compound,gene,2
17572266,CGI-D,NPIPA1,compound,gene,2
17572266,CGI-D,LTBR,compound,gene,2
17754438,CGI-U,GTF2A2,compound,gene,1
17754438,CGI-U,CASP2,compound,gene,1
17754438,CGI-U,MFSD1,compound,gene,1
17754438,CGI-U,ANAPC10,compound,gene,1
17754438,CGI-U,GATA3,compound,gene,1
17754438,CGI-U,ERLIN1,compound,gene,1
17754438,CGI-U,DPY19L1,compound,gene,1
17754438,CGI-U,CNOT4,compound,gene,1
17754438,CGI-U,BAZ2B,compound,gene,1
17754438,CGI-D,RPS4Y1,compound,gene,2
17754438,CGI-D,NIPSNAP1,compound,gene,2
17754438,CGI-D,PPP2R5E,compound,gene,2
17754438,CGI-D,SLC2A8,compound,gene,2
17754438,CGI-D,POLR2J,compound,gene,2
17754438,CGI-D,CYP2C19,compound,gene,2
17754438,CGI-D,UQCRB,compound,gene,2
17754438,CGI-D,MXI1,compound,gene,2
17754438,CGI-D,DLST,compound,gene,2
17754438,CGI-D,CRELD2,compound,gene,2
17754438,CGI-D,DNMT3A,compound,gene,2
17754438,CGI-D,TWIST1,compound,gene,2
17754438,CGI-D,FBXL6,compound,gene,2
17756791,CGI-U,PEX7,compound,gene,1
17756791,CGI-U,TAOK3,compound,gene,1
17756791,CGI-U,EML2,compound,gene,1
17756791,CGI-U,HIPK2,compound,gene,1
17756791,CGI-U,CLASP2,compound,gene,1
17756791,CGI-D,LAPTM4A,compound,gene,2
17756791,CGI-D,PCCB,compound,gene,2
17756791,CGI-D,PMM2,compound,gene,2
17756791,CGI-D,SUMO3,compound,gene,2
17756796,CGI-U,SESN1,compound,gene,1
17756796,CGI-U,CAT,compound,gene,1
17756796,CGI-D,FOSL1,compound,gene,2
17756796,CGI-D,MRPL12,compound,gene,2
17756796,CGI-D,IGFBP3,compound,gene,2
17756796,CGI-D,BIRC5,compound,gene,2
17756796,CGI-D,DDX18,compound,gene,2
17756796,CGI-D,CAPN15,compound,gene,2
17756796,CGI-D,R3HDM1,compound,gene,2
17756796,CGI-D,TNFRSF21,compound,gene,2
17756796,CGI-D,DRG2,compound,gene,2
17757075,CGI-U,KLHL21,compound,gene,1
17757075,CGI-U,GPATCH8,compound,gene,1
17757075,CGI-U,CNOT4,compound,gene,1
17757075,CGI-U,PLCB3,compound,gene,1
17757075,CGI-U,MAMLD1,compound,gene,1
17757075,CGI-U,EIF4G3,compound,gene,1
17757075,CGI-U,MAPKAPK2,compound,gene,1
17757075,CGI-U,TSG101,compound,gene,1
17757075,CGI-U,HOOK2,compound,gene,1
17757075,CGI-U,MAL,compound,gene,1
17757075,CGI-D,BAD,compound,gene,2
17757075,CGI-D,RGS19,compound,gene,2
17757075,CGI-D,HIP1R,compound,gene,2
17757075,CGI-D,CTPS2,compound,gene,2
17757075,CGI-D,THAP11,compound,gene,2
17757092,CGI-U,STXBP1,compound,gene,1
17757092,CGI-U,SPTAN1,compound,gene,1
17757092,CGI-U,CDC37L1,compound,gene,1
17757092,CGI-U,CGRRF1,compound,gene,1
17757092,CGI-U,H2AC13,compound,gene,1
17757092,CGI-U,NFIL3,compound,gene,1
17757092,CGI-U,KIAA0753,compound,gene,1
17757092,CGI-U,ZNF3,compound,gene,1
17757092,CGI-U,CD40,compound,gene,1
17757092,CGI-U,UQCRC1,compound,gene,1
17757092,CGI-U,ZNF318,compound,gene,1
17757092,CGI-U,NDUFB5,compound,gene,1
17757092,CGI-U,PEX16,compound,gene,1
17757092,CGI-U,SH3BP5,compound,gene,1
17757092,CGI-U,SRR,compound,gene,1
17757092,CGI-D,MLLT11,compound,gene,2
17757092,CGI-D,CDC45,compound,gene,2
17757092,CGI-D,SPINK5,compound,gene,2
17757092,CGI-D,ADGRE5,compound,gene,2
17757092,CGI-D,TOR1A,compound,gene,2
17757092,CGI-D,ICAM3,compound,gene,2
17757092,CGI-D,HMOX1,compound,gene,2
17757092,CGI-D,IKBKE,compound,gene,2
17757092,CGI-D,SCRIB,compound,gene,2
17757092,CGI-D,CRNN,compound,gene,2
17757092,CGI-D,ERBB2,compound,gene,2
17757092,CGI-D,B3GNTL1,compound,gene,2
17757092,CGI-D,SLC39A4,compound,gene,2
17757110,CGI-U,JADE2,compound,gene,1
17757110,CGI-U,STK10,compound,gene,1
17757110,CGI-U,CRYAB,compound,gene,1
17757110,CGI-U,CES1,compound,gene,1
17757110,CGI-U,EBAG9,compound,gene,1
17757110,CGI-U,GABPA,compound,gene,1
17757110,CGI-U,BDH2,compound,gene,1
17757110,CGI-D,EEF1A2,compound,gene,2
17757110,CGI-D,HNMT,compound,gene,2
17757110,CGI-D,PRMT2,compound,gene,2
17757110,CGI-D,TRIB3,compound,gene,2
17757110,CGI-D,MMS19,compound,gene,2
17757110,CGI-D,CORO1A,compound,gene,2
17757110,CGI-D,CPB2,compound,gene,2
17757110,CGI-D,TFIP11,compound,gene,2
17757110,CGI-D,VCL,compound,gene,2
17757110,CGI-D,QARS1,compound,gene,2
17757110,CGI-D,STX3,compound,gene,2
17757110,CGI-D,TXNRD1,compound,gene,2
17757274,CGI-U,TGFBR2,compound,gene,1
17757274,CGI-U,OXSR1,compound,gene,1
17757274,CGI-U,WDR7,compound,gene,1
17757274,CGI-U,MCOLN1,compound,gene,1
17757274,CGI-U,GNAI1,compound,gene,1
17757274,CGI-U,CERK,compound,gene,1
17757274,CGI-U,MAGED1,compound,gene,1
17757274,CGI-U,CSTA,compound,gene,1
17757274,CGI-U,AKAP8L,compound,gene,1
17757274,CGI-U,AGR2,compound,gene,1
17757274,CGI-U,CXXC1,compound,gene,1
17757274,CGI-U,AKR1B1,compound,gene,1
17757274,CGI-U,CSK,compound,gene,1
17757274,CGI-U,MAPK6,compound,gene,1
17757274,CGI-U,TSEN2,compound,gene,1
17757274,CGI-U,MARCKSL1,compound,gene,1
17757274,CGI-U,OPA3,compound,gene,1
17757274,CGI-D,CYP3A7,compound,gene,2
17757274,CGI-D,ZNF174,compound,gene,2
17757274,CGI-D,SNRNP27,compound,gene,2
17757274,CGI-D,CCNC,compound,gene,2
17757274,CGI-D,PAPSS2,compound,gene,2
17757274,CGI-D,PLEKHA1,compound,gene,2
17757274,CGI-D,PEG10,compound,gene,2
17757275,CGI-U,NFATC3,compound,gene,1
17757275,CGI-U,KCTD5,compound,gene,1
17757275,CGI-U,HES1,compound,gene,1
17757275,CGI-U,C2CD2,compound,gene,1
17757275,CGI-U,DHX58,compound,gene,1
17757275,CGI-U,ITIH4,compound,gene,1
17757275,CGI-U,SEMA7A,compound,gene,1
17757275,CGI-U,NXF3,compound,gene,1
17757275,CGI-U,IL24,compound,gene,1
17757275,CGI-D,CHMP4A,compound,gene,2
17757275,CGI-D,TUBB6,compound,gene,2
17757275,CGI-D,GMNN,compound,gene,2
17757275,CGI-D,DNM1L,compound,gene,2
17757275,CGI-D,SLC11A2,compound,gene,2
17757275,CGI-D,TIMM9,compound,gene,2
17757275,CGI-D,PDHX,compound,gene,2
17757275,CGI-D,SELENOW,compound,gene,2
17757275,CGI-D,AK2,compound,gene,2
17757275,CGI-D,AURKAIP1,compound,gene,2
17757294,CGI-U,PPIC,compound,gene,1
17757294,CGI-U,ADARB1,compound,gene,1
17757294,CGI-U,GRB10,compound,gene,1
17757294,CGI-U,SYPL1,compound,gene,1
17757294,CGI-U,UBE2NL,compound,gene,1
17757294,CGI-U,MRPS16,compound,gene,1
17757294,CGI-U,TOPBP1,compound,gene,1
17757294,CGI-U,TOPORS,compound,gene,1
17757294,CGI-U,RPL39L,compound,gene,1
17757294,CGI-U,CCL13,compound,gene,1
17757294,CGI-U,MRPL58,compound,gene,1
17757294,CGI-U,THUMPD1,compound,gene,1
17757294,CGI-U,MPHOSPH6,compound,gene,1
17757294,CGI-U,RAB31,compound,gene,1
17757294,CGI-U,CAMKMT,compound,gene,1
17757294,CGI-U,KCTD5,compound,gene,1
17757294,CGI-D,APEX1,compound,gene,2
17757294,CGI-D,DNAJB6,compound,gene,2
17757294,CGI-D,CD320,compound,gene,2
17757294,CGI-D,HSPA9,compound,gene,2
17757294,CGI-D,DUOX2,compound,gene,2
17757294,CGI-D,F2RL1,compound,gene,2
17757294,CGI-D,ALDH1A1,compound,gene,2
17757294,CGI-D,SYTL2,compound,gene,2
17757294,CGI-D,CFP,compound,gene,2
17757294,CGI-D,PKN2,compound,gene,2
17757294,CGI-D,GPR37,compound,gene,2
17757294,CGI-D,MC4R,compound,gene,2
17757294,CGI-D,KRT8,compound,gene,2
17757294,CGI-D,ARHGAP32,compound,gene,2
17757314,CGI-U,HMGCR,compound,gene,1
17757314,CGI-U,CCP110,compound,gene,1
17757314,CGI-U,WIF1,compound,gene,1
17757314,CGI-U,GNAI1,compound,gene,1
17757314,CGI-U,NDUFB2-AS1,compound,gene,1
17757314,CGI-U,ZEB2,compound,gene,1
17757314,CGI-U,PROS1,compound,gene,1
17757314,CGI-U,DNAAF11,compound,gene,1
17757314,CGI-U,C6,compound,gene,1
17757314,CGI-U,SERPINA4,compound,gene,1
17757314,CGI-U,LIPG,compound,gene,1
17757314,CGI-D,HACD3,compound,gene,2
17757314,CGI-D,DNM1L,compound,gene,2
17757314,CGI-D,LARP4B,compound,gene,2
17757314,CGI-D,NDUFA10,compound,gene,2
17757314,CGI-D,MCFD2,compound,gene,2
17757314,CGI-D,PSMD14,compound,gene,2
17757314,CGI-D,NEK2,compound,gene,2
17757386,CGI-U,CTNNAL1,compound,gene,1
17757386,CGI-U,B3GNT4,compound,gene,1
17757386,CGI-U,LILRB1,compound,gene,1
17757386,CGI-U,KCNQ4,compound,gene,1
17757386,CGI-U,POLE2,compound,gene,1
17757386,CGI-U,EEF1AKMT2,compound,gene,1
17757386,CGI-U,CARD14,compound,gene,1
17757386,CGI-U,SEC23IP,compound,gene,1
17757386,CGI-D,TIPARP,compound,gene,2
17757386,CGI-D,NOP10,compound,gene,2
17757386,CGI-D,ATP5MC2,compound,gene,2
17757386,CGI-D,RPS4Y1,compound,gene,2
17757386,CGI-D,KDM6B,compound,gene,2
17757386,CGI-D,MRPS15,compound,gene,2
17757386,CGI-D,EMP1,compound,gene,2
