head,relation,tail,head_type,tail_type
12478,CGI-U,KLK15,compound,gene
12478,CGI-U,PSTPIP1,compound,gene
12478,CGI-U,EED,compound,gene
12478,CGI-U,LIPT1,compound,gene
12478,CGI-U,LCN2,compound,gene
12478,CGI-U,SLC24A1,compound,gene
12478,CGI-U,RNF8,compound,gene
12478,CGI-U,SETD1B,compound,gene
12478,CGI-U,EIF4ENIF1,compound,gene
12478,CGI-U,OVGP1,compound,gene
12478,CGI-U,GARRE1,compound,gene
12478,CGI-U,TBPL1,compound,gene
12478,CGI-U,RAB3A,compound,gene
26533,CGI-D,NVL,compound,gene
26533,CGI-D,TUBA1A,compound,gene
26533,CGI-D,RFC5,compound,gene
26533,CGI-D,DDAH1,compound,gene
26533,CGI-D,RNF167,compound,gene
26533,CGI-D,DENND1B,compound,gene
26533,CGI-D,PHKA1,compound,gene
26533,CGI-D,PEG10,compound,gene
26533,CGI-D,PWP1,compound,gene
26533,CGI-D,ACOT9,compound,gene
26533,CGI-D,TLCD3A,compound,gene
26533,CGI-D,PHB2,compound,gene
26533,CGI-D,CD40,compound,gene
26533,CGI-D,MAP3K6,compound,gene
26533,CGI-D,TRAPPC3,compound,gene
26533,CGI-D,DEGS1,compound,gene
26533,CGI-D,VGLL4,compound,gene
26533,CGI-D,SDC1,compound,gene
26533,CGI-D,KRT1,compound,gene
26533,CGI-D,TSPAN4,compound,gene
26533,CGI-D,IPO13,compound,gene
26533,CGI-D,WNK1,compound,gene
26533,CGI-D,SLC25A6,compound,gene
26533,CGI-D,RPS6,compound,gene
26533,CGI-D,FAAP100,compound,gene
26533,CGI-D,NT5DC3,compound,gene
26533,CGI-D,PLOD3,compound,gene
26533,CGI-D,POLG2,compound,gene
26533,CGI-D,KRT85,compound,gene
26533,CGI-D,GID4,compound,gene
26533,CGI-D,MAPKAPK2,compound,gene
26533,CGI-D,TASL,compound,gene
26533,CGI-D,DESI1,compound,gene
26533,CGI-D,PMM2,compound,gene
26533,CGI-D,SP2,compound,gene
26533,CGI-D,TRPM8,compound,gene
26533,CGI-D,NKIRAS2,compound,gene
26533,CGI-D,ABCD1,compound,gene
26533,CGI-D,SNRK,compound,gene
26533,CGI-D,ZBED1,compound,gene
26533,CGI-D,CPE,compound,gene
26533,CGI-D,ZNF174,compound,gene
26533,CGI-D,KIF17,compound,gene
26533,CGI-D,CHIC2,compound,gene
26533,CGI-D,SMNDC1,compound,gene
26533,CGI-D,NIT1,compound,gene
26533,CGI-D,UPK1A,compound,gene
26533,CGI-D,CENPU,compound,gene
26533,CGI-D,CD55,compound,gene
26533,CGI-D,SNX7,compound,gene
26533,CGI-D,CIC,compound,gene
26533,CGI-D,RIN3,compound,gene
26533,CGI-D,TFAP2A,compound,gene
26533,CGI-D,NOC2L,compound,gene
26533,CGI-D,KRT23,compound,gene
26533,CGI-D,TET3,compound,gene
26533,CGI-D,ADCY9,compound,gene
26533,CGI-D,NCOR2,compound,gene
26533,CGI-D,TAOK3,compound,gene
26533,CGI-D,HAAO,compound,gene
26533,CGI-D,FBXO28,compound,gene
26533,CGI-D,ZNF764,compound,gene
26533,CGI-D,AMDHD2,compound,gene
26533,CGI-D,GNA11,compound,gene
26533,CGI-D,PHTF1,compound,gene
26533,CGI-D,MTOR,compound,gene
26533,CGI-D,SUPT3H,compound,gene
26533,CGI-D,FOXM1,compound,gene
26533,CGI-D,TRIB1,compound,gene
26533,CGI-D,SLC12A9,compound,gene
26533,CGI-D,CYP11B2,compound,gene
26533,CGI-D,ACAD10,compound,gene
26533,CGI-D,EIF2AK1,compound,gene
26533,CGI-D,SLC12A6,compound,gene
26533,CGI-D,CLEC16A,compound,gene
